split,cohort,method,n_cases,n_rows,dice_mean,dice_median,dice_std,iou_mean,iou_median,iou_std,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,pred_vol_cm3_mean,pred_vol_cm3_median,pred_vol_cm3_std,gt_vol_cm3_mean,gt_vol_cm3_median,gt_vol_cm3_std,pred_to_gt_vol_ratio_mean,pred_to_gt_vol_ratio_median,pred_to_gt_vol_ratio_std,n_components_mean,n_components_median,n_components_std,largest_component_fraction_mean,largest_component_fraction_median,largest_component_fraction_std
test,DUKE,v2_cond_lcc_largestfrac_le_0p6,204,204,0.5589926499453135,0.6525309178829195,0.2848884586452867,0.436536620259873,0.48427490305527787,0.25050744265211355,0.5662538801418754,0.6477806740373497,0.3131347378960896,0.6647698465286742,0.7713979146908818,0.3030888889121835,25.922598931195363,11.11869642137617,44.0064493220524,19.871659587309363,7.406511404447242,41.70609751269271,2.9773424912309,1.2089882701191574,7.0871206710036585,110.84313725490196,40.5,176.80370931501287,0.9014619804811721,0.9583801766719191,0.11603849789883325
test,DUKE,v2_cond_lcc_largestfrac_le_0p7,204,204,0.5652802296776587,0.6771519766168497,0.294231965609404,0.4459288292347373,0.5118922083720001,0.2578115686612565,0.5813921127505625,0.6806621896965229,0.320672035107609,0.6424762941909329,0.7505127684192401,0.31759416002366003,24.03785944426264,10.734274398668596,38.745508049281014,19.871659587309363,7.406511404447242,41.70609751269271,2.778751578750307,1.1447478036423528,6.85301947457425,82.92156862745098,27.0,149.25949805323492,0.9362361513375833,0.9741264686266572,0.08174099571075427
test,DUKE,v2_cond_lcc_largestfrac_le_0p8,204,204,0.5698490613004702,0.6802638657604307,0.29936423360031084,0.4524260391659162,0.5154548036338236,0.26255844091727265,0.5952411299667345,0.7166900856153193,0.32847952648396533,0.6337419998033039,0.7485378845477955,0.32390610053278346,23.59333311625114,10.430399667311683,38.67248154640778,19.871659587309363,7.406511404447242,41.70609751269271,2.718007480876942,1.1091525033380996,6.843682253366082,68.05392156862744,18.0,141.1102075478621,0.9623037876637651,0.985336940841931,0.05108637162612793
test,DUKE,v2_cond_lcc_largestfrac_le_0p9,204,204,0.576211565403978,0.6897236477698796,0.3019647032673459,0.4600132330455754,0.5263955683308015,0.2654774991556902,0.6077683605915772,0.732927322749841,0.33335402157021793,0.6327394671984589,0.7479562959801651,0.3244179122240635,22.88448653043829,10.430399667311683,37.53953418547791,19.871659587309363,7.406511404447242,41.70609751269271,2.6702397283014023,1.1091525033380996,6.816020289117169,40.38235294117647,1.0,111.67723055743399,0.985256832802649,1.0,0.023084738319180894
test,DUKE,v2_cond_lcc_largestfrac_le_0p95,204,204,0.5781923543849022,0.6897236477698796,0.3032334459170937,0.4626682283236281,0.5263955683308015,0.2673426190188586,0.6121989440276889,0.7348727453052191,0.3354193219964192,0.6322040741023691,0.7473887990145152,0.32438242907474424,22.749768091086445,10.320841319218165,37.502748321880425,19.871659587309363,7.406511404447242,41.70609751269271,2.6625005586600006,1.1091525033380996,6.817577952645896,30.215686274509803,1.0,102.63644072429314,0.9919322374950451,1.0,0.013709137464608218
test,DUKE,v2_cond_lcc_ncomp_ge_2,204,204,0.5807189938591917,0.6940896598534934,0.30488966991996364,0.4661541838533415,0.531498715165029,0.27017602592102896,0.617748697669227,0.7431596616136948,0.338474655417915,0.6318709662891803,0.7473887990145152,0.32437617734183627,22.520165623102333,10.201295842741203,36.95682044268152,19.871659587309363,7.406511404447242,41.70609751269271,2.649475019535863,1.0886137631674955,6.806773666850452,1.0,1.0,0.0,1.0,1.0,0.0
test,DUKE,v2_cond_lcc_ncomp_ge_3,204,204,0.5807189938591917,0.6940896598534934,0.30488966991996364,0.4661541838533415,0.531498715165029,0.27017602592102896,0.617748697669227,0.7431596616136948,0.338474655417915,0.6318709662891803,0.7473887990145152,0.32437617734183627,22.520165623102333,10.201295842741203,36.95682044268152,19.871659587309363,7.406511404447242,41.70609751269271,2.649475019535863,1.0886137631674955,6.806773666850452,1.0,1.0,0.0,1.0,1.0,0.0
test,DUKE,v2_cond_lcc_ncomp_ge_4,204,204,0.5807189938591917,0.6940896598534934,0.30488966991996364,0.4661541838533415,0.531498715165029,0.27017602592102896,0.617748697669227,0.7431596616136948,0.338474655417915,0.6318709662891803,0.7473887990145152,0.32437617734183627,22.520165623102333,10.201295842741203,36.95682044268152,19.871659587309363,7.406511404447242,41.70609751269271,2.649475019535863,1.0886137631674955,6.806773666850452,1.0,1.0,0.0,1.0,1.0,0.0
test,DUKE,v2_cond_lcc_ncomp_ge_5,204,204,0.5807189938591917,0.6940896598534934,0.30488966991996364,0.4661541838533415,0.531498715165029,0.27017602592102896,0.617748697669227,0.7431596616136948,0.338474655417915,0.6318709662891803,0.7473887990145152,0.32437617734183627,22.520165623102333,10.201295842741203,36.95682044268152,19.871659587309363,7.406511404447242,41.70609751269271,2.649475019535863,1.0886137631674955,6.806773666850452,1.0,1.0,0.0,1.0,1.0,0.0
test,DUKE,v2_cond_lcc_predvol_gt_q75,204,204,0.5672223599877962,0.6447879362259059,0.25831141236292127,0.43727384972844163,0.4757842518591584,0.23385582164524216,0.5588501052838717,0.634944148642636,0.2937842288298418,0.7087123567405224,0.787535580002575,0.25813011476591957,25.00434904383529,12.376617386346279,36.67606583503925,19.871659587309363,7.406511404447242,41.70609751269271,3.4042311232325098,1.2250419700588464,7.96645442894024,86.46078431372548,51.5,102.11335067261636,0.8295621003420242,0.9246966511081494,0.19805449320800197
test,DUKE,v2_cond_lcc_predvol_gt_q85,204,204,0.5658029007205703,0.6425362453359245,0.25729627552741063,0.43554464345197785,0.4733358551489549,0.23306570404496296,0.5563045888209093,0.6186362330232533,0.2930588472684114,0.713362257850148,0.7916915690745289,0.25375883651244996,25.36158547078034,12.376617386346279,36.908317570933704,19.871659587309363,7.406511404447242,41.70609751269271,3.5330636199919745,1.250589524415646,8.543456827790743,95.93137254901961,57.5,112.44858790685085,0.8236049855678272,0.9125682220970524,0.19825482910685072
test,DUKE,v2_cond_lcc_predvol_gt_q90,204,204,0.565138913748212,0.6425362453359245,0.25631279483002617,0.43463649569271273,0.4733358551489549,0.23256491374512306,0.5551554317271139,0.6055445013415766,0.2929135243421283,0.7179468653305354,0.7965694939356844,0.2491528371465821,25.66862493555011,12.376617386346279,37.18090277126209,19.871659587309363,7.406511404447242,41.70609751269271,3.5843652610317838,1.250589524415646,8.625777079192815,108.01470588235294,62.0,129.20428998738623,0.819035937982728,0.9005508790626758,0.19721320274236984
test,DUKE,v2_cond_lcc_predvol_gt_q95,204,204,0.5646291835646784,0.6362027639246933,0.2522791162385886,0.43315515572001,0.4664939262590603,0.23064027543366114,0.5519449010010948,0.5972134408359137,0.29052026251323004,0.726923232074854,0.8009938158180705,0.23935763178292385,26.694250570153358,12.376617386346279,38.56606208605916,19.871659587309363,7.406511404447242,41.70609751269271,3.632986119121357,1.289838730299652,8.646611600652307,126.04901960784314,77.0,151.8100561614528,0.8081398190238519,0.8809980819600007,0.19775815205224778
test,DUKE,v2_lcc,204,204,0.5807189938591917,0.6940896598534934,0.30488966991996364,0.4661541838533415,0.531498715165029,0.27017602592102896,0.617748697669227,0.7431596616136948,0.338474655417915,0.6318709662891803,0.7473887990145152,0.32437617734183627,22.520165623102333,10.201295842741203,36.95682044268152,19.871659587309363,7.406511404447242,41.70609751269271,2.649475019535863,1.0886137631674955,6.806773666850452,1.0,1.0,0.0,1.0,1.0,0.0
test,DUKE,v2_lcc_fillholes,204,204,0.5836529746879023,0.6962769215579657,0.30698558690292194,0.47031261985414646,0.5340700057607619,0.2737243586884707,0.6186044989921048,0.7472855337050728,0.3387383214092642,0.6373776485975924,0.7474718830956051,0.32832609028537907,22.657570807927765,10.29806361456871,37.13948504395138,19.871659587309363,7.406511404447242,41.70609751269271,2.662084705725835,1.107436686664303,6.8405452621042855,1.0,1.0,0.0,1.0,1.0,0.0
test,DUKE,v2_lcc_intersect_v1,204,204,0.580080030454907,0.692519338909719,0.30475874764987715,0.46542797209405967,0.5296613158247113,0.2699745683314276,0.6189516094115979,0.7431596616136948,0.33883964244879494,0.6298896317225174,0.7445970691044372,0.32417551496199887,22.400530211247915,10.143051266100244,36.92395109150745,19.871659587309363,7.406511404447242,41.70609751269271,2.606905136266828,1.0885858753879205,6.7221886713304055,2.1911764705882355,1.0,4.086228293094502,0.9976899947404169,1.0,0.01767789516581449
test,DUKE,v2_lcc_union_v1_lcc,204,204,0.5759608435237288,0.6861284169004227,0.3016002042614791,0.45983959449429607,0.5222380588135035,0.26633939826975195,0.5964948641872446,0.6882798641752232,0.33137883784405814,0.6510882882011312,0.7698103620660819,0.3198744346893144,24.155327417083182,10.948671806055671,39.097666626019915,19.871659587309363,7.406511404447242,41.70609751269271,3.2679010411213154,1.1198457562386777,10.747570746197749,1.0049019607843137,1.0,0.07001400420140048,0.9981011253933479,1.0,0.027121354196367055
test,DUKE,v2_raw,204,204,0.5646129124648189,0.6345025592311417,0.2496338474342725,0.43246234198262656,0.46466868641604664,0.22913818297762156,0.5508039055549531,0.5971152625877516,0.2892784599192716,0.7352098409882478,0.8053690073926622,0.22837712135718147,29.509615599632152,12.376617386346279,48.55142207155592,19.871659587309363,7.406511404447242,41.70609751269271,4.184779804401936,1.3098123675258855,12.436440048142664,165.50980392156862,89.0,203.82056462366148,0.7937612638692829,0.8760008775022281,0.19718666207270075
test,DUKE,v2_remove_small_100,204,204,0.5739733182620919,0.642926560594816,0.25110537148706724,0.44262596324188663,0.47376813499483583,0.2322591531276272,0.5679294057296547,0.613092175096529,0.2930126528753167,0.7329018696992572,0.8033707162760998,0.22951214956487914,28.679671524521577,11.97073246621698,47.7672761357578,19.871659587309363,7.406511404447242,41.70609751269271,4.0330317953992365,1.2593460507424536,12.222413742965433,6.382352941176471,4.0,6.2973043222505645,0.8237596404202121,0.9081682602146524,0.19440307964776715
test,DUKE,v2_remove_small_1000,204,204,0.5799138762858471,0.6608141953938285,0.2597712665161905,0.45154725335967527,0.49344477108274376,0.24061100536543123,0.5847662350945795,0.6379290301265873,0.30437058243728,0.7246899250975152,0.8001050433783723,0.240655113408725,28.05070469206495,11.82138826539038,47.40516460897152,19.871659587309363,7.406511404447242,41.70609751269271,3.8911787944728293,1.1910427978052625,12.105389817352203,1.7254901960784315,1.0,1.1022311697768066,0.8447426184274011,1.0,0.22333213112993253
test,DUKE,v2_remove_small_1000_fillholes,204,204,0.5828392465997773,0.6619115280466158,0.2618251086938144,0.4554833817191465,0.49466948725357474,0.24399726480240874,0.5857570891745137,0.6384644822454373,0.3046144314275663,0.730527432241802,0.8105186875404795,0.24407819612789147,28.203759422962143,11.87408697901396,47.606747402549345,19.871659587309363,7.406511404447242,41.70609751269271,3.907782228730182,1.1944883987205084,12.161587782260384,1.7254901960784315,1.0,1.1022311697768066,0.844920421458944,1.0,0.22326975707923105
test,DUKE,v2_remove_small_100_fillholes,204,204,0.5768820483380219,0.6434911652138919,0.25318257954972906,0.44648388259689553,0.47438268222075186,0.23565046879669874,0.5689564349923768,0.6168309382522998,0.29329194379875967,0.7387406583991779,0.8140955018071476,0.23290122123605603,28.832850939663135,12.150070752251576,47.968221419443125,19.871659587309363,7.406511404447242,41.70609751269271,4.049649206302436,1.2736100590374857,12.278259692430826,6.382352941176471,4.0,6.2973043222505645,0.8240161111799287,0.9088076086496435,0.19433262440211949
test,DUKE,v2_remove_small_250,204,204,0.5785283148985866,0.6508945162313755,0.25209459606037615,0.447699069377751,0.4824650242102445,0.23393889680052024,0.576780910634533,0.6285939827549647,0.29559096646162086,0.7320320651817515,0.8026960647617348,0.23006549226938416,28.398610454748273,11.908009047050877,47.591699960396845,19.871659587309363,7.406511404447242,41.70609751269271,3.974130372213667,1.247253860829883,12.137257902031964,3.107843137254902,2.0,2.683306770852784,0.8384993460385026,0.9237073473605164,0.19124762587455232
test,DUKE,v2_remove_small_250_fillholes,204,204,0.5814433795062913,0.6528635470334361,0.254153650458102,0.4515854099109931,0.4846309239706973,0.23731562273677728,0.57779272581507,0.62895432533781,0.2958446992271052,0.7378708538816722,0.8140955018071476,0.23346198567429965,28.551774124408368,12.087347333085473,47.79301742111257,19.871659587309363,7.406511404447242,41.70609751269271,3.9907442431107274,1.2667264190596335,12.193339506082202,3.107843137254902,2.0,2.683306770852784,0.838722783907538,0.9237091908165822,0.19116941405132926
test,DUKE,v2_remove_small_50,204,204,0.5714103576769691,0.6403470343105826,0.25068531298321217,0.4398278209762745,0.4709679104406986,0.2314131807129755,0.5631594291463875,0.6101228351247898,0.2920512973321048,0.7336348517737392,0.8051898502580739,0.2291064599686977,28.891985921933504,12.134601044838623,47.91992990071931,19.871659587309363,7.406511404447242,41.70609751269271,4.071606758450805,1.2712441177456246,12.266933861969815,11.892156862745098,6.5,12.36585706454632,0.8146529576907782,0.899793304515618,0.19748152951077746
test,DUKE,v2_remove_small_500,204,204,0.5824941154881106,0.6565908906344042,0.2528670422059984,0.45215543929592333,0.48875014889092994,0.23555931211631134,0.5848023739328893,0.6315527191976477,0.297684305139027,0.7315253288724062,0.8026960647617348,0.23052517753246576,28.20322230031744,11.908009047050877,47.47991648475929,19.871659587309363,7.406511404447242,41.70609751269271,3.9268561039515464,1.2355964992366317,12.109025682813902,2.1029411764705883,2.0,1.432965568897557,0.852744235002732,0.9613702312380965,0.18959408255190924
test,DUKE,v2_remove_small_500_fillholes,204,204,0.5854149097617737,0.6589272387827166,0.2549157621205376,0.45606874031511596,0.4913441729352336,0.23892539051069306,0.5858036580902306,0.6329056159959354,0.29792606908821445,0.7373629306802076,0.8140955018071476,0.2339258636246875,28.356294570614946,12.087347333085473,47.6813052299943,19.871659587309363,7.406511404447242,41.70609751269271,3.943467215472921,1.2455776347065326,12.16519923394266,2.1029411764705883,2.0,1.432965568897557,0.8529440946307659,0.9615189998933608,0.18951736802877697
test,DUKE,v2_remove_small_50_fillholes,204,204,0.5743144568440621,0.6432594259978008,0.2527640319454662,0.44366450338775,0.4741295984662057,0.2347910288571169,0.5641979905989066,0.6141596604174799,0.2923423151403491,0.7394736404736599,0.8140955018071476,0.23248800698364344,29.04516533707507,12.226993038491127,48.12057539770298,19.871659587309363,7.406511404447242,41.70609751269271,4.088224169354005,1.284128053917439,12.322660993316351,11.892156862745098,6.5,12.36585706454632,0.8149348362931274,0.9002108990277847,0.1974202688553106
test,ISPY1,v1_lcc,119,119,0.5102159933741904,0.6252233755370519,0.3079386814146959,0.39578187367720585,0.4547817910282648,0.2631988619730253,0.5293027546797643,0.6544939398709271,0.32610382686361894,0.5887748037747276,0.7382775119617225,0.34573902325089045,33.732930354045,19.541528824236593,34.86473609981096,35.6481220911451,13.88916015625,60.319646062068855,2.91906309246981,1.1761919587262053,8.845847789971383,1.0,1.0,0.0,1.0,1.0,0.0
test,ISPY1,v1_raw,119,119,0.5207360221051676,0.5300178323756687,0.233946187750053,0.38543689540741644,0.3605607224693355,0.2155266164308701,0.49923528331556377,0.562187139006546,0.2607104628248867,0.6968440308278796,0.7709548664415106,0.2385326186219163,38.72042560809256,25.856315022683702,37.422292460614024,35.6481220911451,13.88916015625,60.319646062068855,3.4241778170767034,1.3894048121570284,9.289080004176627,112.28571428571429,75.0,120.34738861616913,0.8304658626501643,0.8869266853022687,0.1650655274408654
test,ISPY1,v1v2_intersection,119,119,0.5218734072563963,0.5405663671279196,0.2344491068651327,0.3866672060975639,0.370394620866806,0.21611920128859474,0.5025528344195033,0.5713960200516481,0.26196056117746586,0.6959162022635058,0.7709548664415106,0.2386268716722803,38.356948655319115,25.85539949563099,37.01258908089114,35.6481220911451,13.88916015625,60.319646062068855,3.415195384300408,1.3894048121570284,9.290271430596341,111.52941176470588,75.0,120.3232104586425,0.8320171005003419,0.8869425414232066,0.1649138181274124
test,ISPY1,v1v2_intersection_lcc,119,119,0.5110150353183522,0.6252233755370519,0.30864890117694,0.39686883828224795,0.4547817910282648,0.2642873111606228,0.5321840668920679,0.6569926830651718,0.3279012926873562,0.588001306511902,0.7382775119617225,0.34559702800416053,33.540243561609856,19.541528824236593,34.71501620413981,35.6481220911451,13.88916015625,60.319646062068855,2.9136345350597472,1.1761919587262053,8.846576349211727,1.0,1.0,0.0,1.0,1.0,0.0
test,ISPY1,v1v2_union_lcc,119,119,0.5108897436291467,0.6251996045928067,0.30759585220012664,0.39632377031025107,0.4547566371681416,0.2630582265750959,0.5289566815579447,0.6529797586086395,0.32621563473069193,0.5902048204865746,0.7382775119617225,0.3454983019280194,34.09496451476123,19.541528824236593,35.683339069706065,35.6481220911451,13.88916015625,60.319646062068855,2.9299591937409826,1.1775087215267803,8.847043081110373,1.0,1.0,0.0,1.0,1.0,0.0
test,ISPY1,v2_cond_lcc_largestfrac_le_0p5,119,119,0.514085632672883,0.5415922175898352,0.24817066872634713,0.3824576402901401,0.37135856248298393,0.2231560400125954,0.4944043238747446,0.5676493759588672,0.27319852599861105,0.6790290126054701,0.767050979302681,0.26227249297409694,38.38557072807986,25.350814819335938,38.195819777373934,35.6481220911451,13.88916015625,60.319646062068855,3.3636998375268043,1.3422100547536087,9.291949577901923,108.5546218487395,72.0,121.38771734970858,0.8555749822681941,0.911677141912008,0.14388115081138736
test,ISPY1,v2_cond_lcc_largestfrac_le_0p6,119,119,0.5037364356373547,0.5755030951165938,0.2707886965874122,0.3784891824004002,0.4040044545858092,0.23608327263777165,0.4949566886295054,0.5752697598061873,0.2922679520369529,0.644814184381681,0.7622611881706359,0.2987724008084458,37.618898348828,24.407510919372726,38.637503544932805,35.6481220911451,13.88916015625,60.319646062068855,3.2488083550873834,1.269603002172625,9.282329965294515,100.89915966386555,63.0,124.03617535178203,0.8943584152281919,0.9437061370763028,0.11141983963220524
test,ISPY1,v2_cond_lcc_largestfrac_le_0p7,119,119,0.5074638645735499,0.600292105465447,0.2798363666719983,0.38450182365618735,0.42886955757655637,0.24234611238765832,0.5070816911566302,0.6038625999968443,0.3007088819760418,0.6316583454817285,0.7595238792421891,0.3093408868980589,36.802220729829976,23.721957275544042,38.72878605086761,35.6481220911451,13.88916015625,60.319646062068855,3.1715153999176215,1.212237668760861,9.28535740793987,92.69747899159664,56.0,125.8430253430398,0.9261225060099268,0.968882272471232,0.08422448104744054
test,ISPY1,v2_cond_lcc_largestfrac_le_0p8,119,119,0.507027969364886,0.6154997847771976,0.2925829222849331,0.3876146573285769,0.4445646002865717,0.24995653331193973,0.5126090120952514,0.6080560822846636,0.30928808470172686,0.6093695324907012,0.7454039671020803,0.32613941625488646,36.17115389963039,21.677885742388206,38.93359285980028,35.6481220911451,13.88916015625,60.319646062068855,3.0871516586862477,1.212237668760861,9.280456770934778,82.25210084033614,37.0,127.87548356270845,0.9553809613911372,0.9768897806015345,0.0559910703649962
test,ISPY1,v2_cond_lcc_largestfrac_le_0p9,119,119,0.5060655599291735,0.6154997847771976,0.30458176704292567,0.3904282430351379,0.4445646002865717,0.2586220742351339,0.5207625301109691,0.640258161070059,0.32174899593822964,0.590129488401096,0.7382775119617225,0.3451633496089489,34.60772751348416,19.541528824236593,36.182784535147306,35.6481220911451,13.88916015625,60.319646062068855,2.999429687946993,1.1775087215267803,9.18702259886335,52.529411764705884,1.0,96.77247678555287,0.9810333867416337,1.0,0.026359400390605282
test,ISPY1,v2_cond_lcc_largestfrac_le_0p95,119,119,0.5091149782302512,0.6154997847771976,0.3063530998200846,0.3940947542229669,0.4445646002865717,0.2612979568379628,0.5262493845752433,0.643651215621828,0.3243833169477046,0.5898180191958337,0.7382775119617225,0.3452919383330174,34.313436653703015,19.541528824236593,36.11026929158334,35.6481220911451,13.88916015625,60.319646062068855,2.95608969751793,1.1775087215267803,9.004971951948983,37.95798319327731,1.0,90.47983153466902,0.9911531269836759,1.0,0.01357782127465905
test,ISPY1,v2_cond_lcc_ncomp_ge_2,119,119,0.511690580968601,0.6251996045928067,0.30829447492037554,0.3974103427205893,0.4547566371681416,0.26414422382193237,0.5316524593238873,0.6569926830651718,0.3278807502734797,0.5894296554405638,0.7382775119617225,0.345320660933575,33.90009489243244,19.541528824236593,35.51171191217787,35.6481220911451,13.88916015625,60.319646062068855,2.924464722306069,1.1761919587262053,8.847728054809254,1.0,1.0,0.0,1.0,1.0,0.0
test,ISPY1,v2_cond_lcc_ncomp_ge_3,119,119,0.511690580968601,0.6251996045928067,0.30829447492037554,0.3974103427205893,0.4547566371681416,0.26414422382193237,0.5316524593238873,0.6569926830651718,0.3278807502734797,0.5894296554405638,0.7382775119617225,0.345320660933575,33.90009489243244,19.541528824236593,35.51171191217787,35.6481220911451,13.88916015625,60.319646062068855,2.924464722306069,1.1761919587262053,8.847728054809254,1.0,1.0,0.0,1.0,1.0,0.0
test,ISPY1,v2_cond_lcc_ncomp_ge_4,119,119,0.511690580968601,0.6251996045928067,0.30829447492037554,0.3974103427205893,0.4547566371681416,0.26414422382193237,0.5316524593238873,0.6569926830651718,0.3278807502734797,0.5894296554405638,0.7382775119617225,0.345320660933575,33.90009489243244,19.541528824236593,35.51171191217787,35.6481220911451,13.88916015625,60.319646062068855,2.924464722306069,1.1761919587262053,8.847728054809254,1.0,1.0,0.0,1.0,1.0,0.0
test,ISPY1,v2_cond_lcc_ncomp_ge_5,119,119,0.511690580968601,0.6251996045928067,0.30829447492037554,0.3974103427205893,0.4547566371681416,0.26414422382193237,0.5316524593238873,0.6569926830651718,0.3278807502734797,0.5894296554405638,0.7382775119617225,0.345320660933575,33.90009489243244,19.541528824236593,35.51171191217787,35.6481220911451,13.88916015625,60.319646062068855,2.924464722306069,1.1761919587262053,8.847728054809254,1.0,1.0,0.0,1.0,1.0,0.0
test,ISPY1,v2_cond_lcc_predvol_gt_q75,119,119,0.5179769532025983,0.5415922175898352,0.24817958200682644,0.38647977697429686,0.37135856248298393,0.2255578656661888,0.504606126004884,0.571352623984203,0.2750613892175813,0.679278533968959,0.767050979302681,0.26509619559526926,36.875068970974986,25.85768831326277,34.39625734957367,35.6481220911451,13.88916015625,60.319646062068855,3.331771644627809,1.3895103419164205,9.048675896822097,56.00840336134454,40.0,58.197864687708275,0.8527492680026229,0.9382250722012825,0.17570491194787388
test,ISPY1,v2_cond_lcc_predvol_gt_q85,119,119,0.5191195822657816,0.5415922175898352,0.2424220318732701,0.38600180762402964,0.37135856248298393,0.22122792884886877,0.5023254888277613,0.5676493759588672,0.26864110954524884,0.684919635915339,0.767050979302681,0.25748756562279435,37.35351772678648,25.85768831326277,34.53704339024149,35.6481220911451,13.88916015625,60.319646062068855,3.3471289155594577,1.3897770298695837,9.04661414558739,62.45378151260504,45.0,59.75667438775406,0.843879058194518,0.9271277582050806,0.1748746435372527
test,ISPY1,v2_cond_lcc_predvol_gt_q90,119,119,0.5186285306428035,0.5391332126504099,0.24237775718300356,0.3855339987770249,0.36905022231941104,0.2212201923068442,0.501574169026505,0.5676493759588672,0.26863384888563335,0.6849995418608241,0.767050979302681,0.2575043856780494,37.47304216601188,25.85768831326277,34.63723508510104,35.6481220911451,13.88916015625,60.319646062068855,3.351803043210839,1.3897770298695837,9.04838100524757,67.95798319327731,51.0,61.74529350869014,0.8421613827057215,0.9239626889675137,0.17379689666872275
test,ISPY1,v2_cond_lcc_predvol_gt_q95,119,119,0.5179636638174543,0.5391332126504099,0.24034242984813445,0.38428481910192597,0.36905022231941104,0.2190566327392479,0.49878011738185146,0.5676493759588672,0.26613094585159397,0.687867068189144,0.767050979302681,0.2516223322899029,38.14474520051269,25.85768831326277,35.52736464978291,35.6481220911451,13.88916015625,60.319646062068855,3.400281416920901,1.3897770298695837,9.139078779001547,95.50420168067227,70.0,105.08429819891732,0.834474918821167,0.9069471624266144,0.1691688670850208
test,ISPY1,v2_lcc,119,119,0.511690580968601,0.6251996045928067,0.30829447492037554,0.3974103427205893,0.4547566371681416,0.26414422382193237,0.5316524593238873,0.6569926830651718,0.3278807502734797,0.5894296554405638,0.7382775119617225,0.345320660933575,33.90009489243244,19.541528824236593,35.51171191217787,35.6481220911451,13.88916015625,60.319646062068855,2.924464722306069,1.1761919587262053,8.847728054809254,1.0,1.0,0.0,1.0,1.0,0.0
test,ISPY1,v2_lcc_fillholes,119,119,0.5144371961753048,0.6273911273911273,0.3102906701401731,0.4009819860067707,0.4570793180133432,0.26740200644638207,0.5325131526312858,0.6588659620868982,0.3283235657239702,0.5943547069658988,0.7406698564593301,0.34838200285558585,34.14846980581588,19.626016125825117,35.854710752121456,35.6481220911451,13.88916015625,60.319646062068855,2.9364939100799963,1.1824606488917444,8.869862804745754,1.0,1.0,0.0,1.0,1.0,0.0
test,ISPY1,v2_lcc_intersect_v1,119,119,0.5110513688759036,0.6252233755370519,0.3085899641722947,0.3968845545240981,0.4547817910282648,0.2642487583976485,0.532138758447163,0.6569926830651718,0.32789018038622814,0.5880434387047281,0.7382775119617225,0.3455482277026967,33.55056053419806,19.541528824236593,34.72980665095219,35.6481220911451,13.88916015625,60.319646062068855,2.913939439022682,1.1761919587262053,8.846578111986588,2.453781512605042,1.0,7.306542110525036,0.9995238205240957,1.0,0.003545726682985637
test,ISPY1,v2_lcc_union_v1_lcc,119,119,0.5109116970878451,0.6251996045928067,0.30761877668180415,0.3963551972457536,0.4547566371681416,0.2630928890006411,0.5290130003072286,0.6533873115358233,0.32625296612486626,0.5902031527033894,0.7382775119617225,0.34550004179018146,34.092124350557924,19.541528824236593,35.68083960182369,35.6481220911451,13.88916015625,60.319646062068855,2.9298865182124443,1.1775087215267803,8.847056513445409,1.0,1.0,0.0,1.0,1.0,0.0
test,ISPY1,v2_raw,119,119,0.5215210012309224,0.5391332126504099,0.23405024616126585,0.386266842538738,0.36905022231941104,0.21603390550026477,0.5008596641699071,0.5676493759588672,0.26219275177196055,0.6975868519845344,0.7711083819465766,0.2376130341057061,38.81791835493155,25.85768831326277,37.965734620317185,35.6481220911451,13.88916015625,60.319646062068855,3.4314671956926786,1.3897770298695837,9.291258271559657,113.2016806722689,76.0,121.01530788670544,0.8307122843421092,0.8869438978739742,0.16679690321569673
test,ISPY1,v2_remove_small_100,119,119,0.5276824015899787,0.545054945054945,0.23600972188650063,0.3928835761899269,0.37462235649546827,0.21951310874389668,0.5126637941077935,0.578302315024966,0.266200401523876,0.6960597936207038,0.7711083819465766,0.23946559650944663,37.93264955051496,25.18294487541425,37.28442107077247,35.6481220911451,13.88916015625,60.319646062068855,3.3294387648383252,1.3651329674968342,9.057719698512562,3.369747899159664,3.0,2.201176673841945,0.8548423318508322,0.9277387958352196,0.16550501808775048
test,ISPY1,v2_remove_small_1000,119,119,0.5289541657759236,0.5608701349757568,0.24749703756471633,0.3970031107579157,0.38972864687670733,0.22725359365423872,0.5220015804090927,0.5802205620775525,0.2777246763140785,0.6792775204800533,0.7666342547576053,0.26080448801993084,37.29655095024589,24.581443601782667,37.17243996184901,35.6481220911451,13.88916015625,60.319646062068855,3.219466153995075,1.257482662124346,8.930914576585353,1.6134453781512605,1.0,0.7491152261108897,0.8763936912054074,1.0,0.18033392590425396
test,ISPY1,v2_remove_small_1000_fillholes,119,119,0.5317095538679518,0.5614289600145073,0.24946256275796658,0.40045053695340116,0.390268498676415,0.2305306281098415,0.5229487574126016,0.5803137471845734,0.27816197437963924,0.6847630862959015,0.7729505680073687,0.2631651657575993,37.559870403749116,24.724723585532047,37.53463344611995,35.6481220911451,13.88916015625,60.319646062068855,3.2326463692009266,1.2925464008641854,8.953171621678198,1.6134453781512605,1.0,0.7491152261108897,0.8765234378571769,1.0,0.180328630787158
