split,overall,method,n_cases,n_rows,dice_mean,dice_median,dice_std,iou_mean,iou_median,iou_std,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,pred_vol_cm3_mean,pred_vol_cm3_median,pred_vol_cm3_std,gt_vol_cm3_mean,gt_vol_cm3_median,gt_vol_cm3_std,pred_to_gt_vol_ratio_mean,pred_to_gt_vol_ratio_median,pred_to_gt_vol_ratio_std,n_components_mean,n_components_median,n_components_std,largest_component_fraction_mean,largest_component_fraction_median,largest_component_fraction_std
dev,good,v2_lcc_fillholes,47,47,0.62145164032266,0.7125982863791827,0.24226500624799596,0.48777294384032427,0.5535166520595969,0.2184381699949885,0.6641926910027808,0.7340822326561061,0.277986123191421,0.6693232044285098,0.79833357554619,0.2906051695322882,27.603684177137335,13.53133905003636,41.01062293194799,29.056097401899066,12.0672607421875,52.82845967185518,1.37745997325559,1.12967697732324,1.2096886014428794,1.0,1.0,0.0,1.0,1.0,0.0
dev,good,v2_lcc_intersect_v1,47,47,0.6157833187116246,0.7123674535088187,0.23794277869564665,0.4798288766535039,0.5532381543554727,0.21081750962729712,0.6634960774677482,0.7234509230488028,0.27749287393385763,0.6586421405081011,0.7791503172988422,0.2849806140740901,26.88970665965966,13.482389861252534,40.588839134771135,29.056097401899066,12.0672607421875,52.82845967185518,1.3371355346752622,1.1066827091793252,1.1759364024716443,3.25531914893617,1.0,10.83165266025695,0.9979648138742003,1.0,0.008971790439900826
dev,good,v2_lcc_union_v1_lcc,47,47,0.6163069857786428,0.7123674535088187,0.2393569946862719,0.48085461857670286,0.5532381543554727,0.21229678869532684,0.6577034244645102,0.7094463331714425,0.27832847006808487,0.6656196563910085,0.800768802791968,0.28482702547010835,27.741366847778078,13.482389861252534,40.76235125583074,29.056097401899066,12.0672607421875,52.82845967185518,1.40153129025189,1.1533424699253845,1.2195869924602367,1.0,1.0,0.0,1.0,1.0,0.0
dev,good,v2_raw,47,47,0.5733735087808671,0.6424732069249794,0.2013340041695609,0.4270599247315934,0.47326742293584667,0.18399876611636976,0.5681170224824588,0.6436327739387957,0.2513594721682594,0.7197617449863579,0.814327082184225,0.2276328144729869,33.362287605076375,15.911336080669674,43.06889384080396,29.056097401899066,12.0672607421875,52.82845967185518,2.012222772444464,1.3117359413202934,2.53123056376118,140.3404255319149,90.0,127.6325017546973,0.7984003708886241,0.8555809089180453,0.17783498805027445
dev,good,v2_remove_small_100,47,47,0.5824316354195952,0.6430717461843528,0.20316466687717682,0.4368767966443293,0.4739172792489593,0.18744297860124698,0.5875642828608616,0.6660814606741573,0.25521554826858606,0.7179971476083016,0.814327082184225,0.22920591982352545,32.61393456243021,15.40720529572265,42.62477107735526,29.056097401899066,12.0672607421875,52.82845967185518,1.933248712820783,1.2465362673186635,2.4358366211883355,5.829787234042553,5.0,4.819882503241223,0.8313168380169759,0.8860148514851485,0.17189089299564086
dev,good,v2_remove_small_1000,47,47,0.5893418039870427,0.6658766294517557,0.21964046652380004,0.4478666000769745,0.49911173445535295,0.20000666440019907,0.5958674840489548,0.6768996138046393,0.2759209295399939,0.7132100604034013,0.814327082184225,0.24036348102767002,31.839115896335795,14.943890366267281,42.18781393569018,29.056097401899066,12.0672607421875,52.82845967185518,1.832600962451269,1.2126803111547466,2.32628292292241,1.5957446808510638,1.0,0.7706455359571329,0.8597622390964189,0.9851529852837686,0.2132167721589093
dev,good,v2_remove_small_1000_fillholes,47,47,0.5938111773214434,0.667757254740469,0.22260469598260504,0.4535455074684271,0.5012279159458923,0.2044540238817341,0.5976090964687566,0.677830200210233,0.2763436421392856,0.7222005257055492,0.8226275016139445,0.24562146357124456,32.10077247474288,14.998218467349663,42.4483505186875,29.056097401899066,12.0672607421875,52.82845967185518,1.8450993083994598,1.2153991390378371,2.334238893323489,1.5957446808510638,1.0,0.7706455359571329,0.8603404227950666,0.9851861978114844,0.21252717558378242
dev,good,v2_remove_small_100_fillholes,47,47,0.586867904097741,0.6505296573617197,0.20620852547172153,0.4423950909919926,0.48206295226162776,0.19186220583260305,0.5894019940851122,0.6662094192958391,0.25561666713384196,0.7269878870863179,0.8237895416397676,0.23454018847257344,32.87585895348762,15.461533396805033,42.8873745325073,29.056097401899066,12.0672607421875,52.82845967185518,1.9457556503386775,1.250101704108846,2.4435611718003973,5.829787234042553,5.0,4.819882503241223,0.8320885429808773,0.8862120088954781,0.17112548326886753
dev,good,v2_remove_small_250,47,47,0.5859205944950934,0.6474016428880243,0.20333767373907052,0.4405708654477218,0.4786355383946608,0.18837619146786358,0.5971212390856981,0.6672324329566947,0.26003995056286483,0.7178397441005983,0.814327082184225,0.22934064627684234,32.3856079554522,15.14533163994353,42.54787485516761,29.056097401899066,12.0672607421875,52.82845967185518,1.9013655487730599,1.2195604561589004,2.3948078685949543,3.276595744680851,2.0,2.54269736662513,0.8476744035529854,0.9044816479102875,0.1681954783085923
dev,good,v2_remove_small_250_fillholes,47,47,0.5903682074242432,0.6626343920111587,0.20641510699398793,0.4461465586010728,0.4954773683821901,0.19289709021606422,0.5989294485181655,0.6755779854054422,0.26041416606596557,0.7268304835786146,0.8226275016139445,0.23467676884535033,32.64753234650962,15.199659741025911,42.8108262621244,29.056097401899066,12.0672607421875,52.82845967185518,1.9138724862909544,1.222279284041991,2.402575793379475,3.276595744680851,2.0,2.54269736662513,0.8483807713671514,0.9047279073457084,0.1673542539929742
dev,good,v2_remove_small_50,47,47,0.5792184343524734,0.6419769444812509,0.20240618273568994,0.4333464458948649,0.472729046736267,0.18609293193961518,0.580535521722692,0.6616666666666666,0.2532348141234729,0.7184175572789734,0.814327082184225,0.2290761751552878,32.809294802366104,15.565306174153402,42.72512936435615,29.056097401899066,12.0672607421875,52.82845967185518,1.9541301213467155,1.2681824345703567,2.453099817686039,10.48936170212766,8.0,8.295814398854432,0.8208073016315491,0.8803492375799311,0.17231174388605675
dev,good,v2_remove_small_500,47,47,0.5830772734396381,0.6474016428880243,0.21864726602956147,0.44106795439102736,0.4786355383946608,0.19818226734836827,0.5832289118742723,0.6662094192958391,0.27118847160396553,0.7137025252757174,0.814327082184225,0.24000920114783575,32.154949694772384,14.943890366267281,42.41609777744732,29.056097401899066,12.0672607421875,52.82845967185518,1.873651263168174,1.2173551846537272,2.383247768003384,2.2127659574468086,2.0,1.1966651162940456,0.8404645188984218,0.9249694997966653,0.20962316498260045
dev,good,v2_remove_small_500_fillholes,47,47,0.5875384472811128,0.6659182336981944,0.2217013540846774,0.4467138590525462,0.49915848527349227,0.20273898041685876,0.5849951562973343,0.6682089839984576,0.271689640518149,0.7226932647537339,0.8226275016139445,0.24526499311333655,32.41684884249276,14.998218467349663,42.67842737052307,29.056097401899066,12.0672607421875,52.82845967185518,1.8861568947324872,1.2200740125368177,2.39104866373625,2.2127659574468086,2.0,1.1966651162940456,0.8410943527992616,0.9251673088622997,0.2090018805795859
dev,good,v2_remove_small_50_fillholes,47,47,0.5836470735297554,0.6541432282259035,0.20545928955824982,0.43882806825047893,0.486042231197914,0.1905007470035059,0.5823949095504114,0.6616666666666666,0.2536612645015687,0.7274082967569897,0.8237895416397676,0.2344032218337283,33.071219193423524,15.619634275235784,42.98749488176268,29.056097401899066,12.0672607421875,52.82845967185518,1.9666370588646105,1.270306920399584,2.4607959477487458,10.48936170212766,8.0,8.295814398854432,0.8216251687950253,0.8805548735575742,0.17159011895642362
dev,no_times,v1_lcc,4,4,0.7506795196706884,0.752585104497452,0.06443122057199224,0.6040651829953749,0.6052067164081585,0.08261325156559504,0.7913933105769647,0.7644440978137395,0.11637706380909525,0.7312281668186066,0.7236610937039532,0.12125218180319569,95.87504762046764,101.10820054949727,46.16388978469692,108.52947171189541,104.25402353281243,62.5979534538301,0.9448550916975225,0.9091849947633943,0.24340796633879758,1.0,1.0,0.0,1.0,1.0,0.0
dev,no_times,v1_raw,4,4,0.7091244718102702,0.7079120301677844,0.08653675921570074,0.5545767530479293,0.552781944749902,0.10423544797854682,0.7024043826608218,0.6968122352708224,0.12370727175534149,0.731802964200106,0.7241733796145817,0.12078004135312936,106.0932406335745,109.42729877733655,46.586546235608814,108.52947171189541,104.25402353281243,62.5979534538301,1.0661373151216018,1.0579555120906883,0.253040858718821,172.25,179.0,69.53356503636691,0.8856626875636637,0.8754457329988056,0.07513859017205456
dev,no_times,v1v2_intersection,4,4,0.7091258896757026,0.7079057247799267,0.08653499254089357,0.5545782599852944,0.5527751732761323,0.10423358473229395,0.7024116426410574,0.6968125978917707,0.12369615518049532,0.7317973510788739,0.7241733796145817,0.12078869376221602,106.09171475351428,109.42546771981142,46.587878176232216,108.52947171189541,104.25402353281243,62.5979534538301,1.0661121775047528,1.0579386727269917,0.2530278230461409,172.25,179.0,69.53356503636691,0.8856651283331984,0.8754427458697142,0.07513431642311919
dev,no_times,v1v2_intersection_lcc,4,4,0.750679227956044,0.7525908496806081,0.0644332513421081,0.6040649881165514,0.6052136188765198,0.08261530742806228,0.791400331453613,0.7644473435584624,0.11637097190566816,0.7312225536973745,0.7236610937039532,0.12126083918507981,95.87382691605626,101.10636949197215,46.16482343067901,108.52947171189541,104.25402353281243,62.5979534538301,0.9448383130481739,0.9091682768283937,0.2434122792695636,1.0,1.0,0.0,1.0,1.0,0.0
dev,no_times,v1v2_union_lcc,4,4,0.750676524511781,0.7525785567838192,0.06442574132470374,0.6040607877382214,0.6051976917998303,0.08260606709310055,0.7913835339048022,0.7644286110758027,0.11637728805741528,0.7312309733792227,0.7236610937039532,0.1212478532702304,95.87687867142621,101.11125230145262,46.164720329323245,108.52947171189541,104.25402353281243,62.5979534538301,0.944871494858345,0.909188222402312,0.24341401714695654,1.0,1.0,0.0,1.0,1.0,0.0
dev,no_times,v2_cond_lcc_largestfrac_le_0p5,4,4,0.7091221347092159,0.7079046334585288,0.08653019785741457,0.5545731215618863,0.5527736289453562,0.1042270971361283,0.7024013566857612,0.6967953547124794,0.12369364979142493,0.7318001576394899,0.7241733796145817,0.12078436750472264,106.09385098072704,109.42912982427515,46.588501714577596,108.52947171189541,104.25402353281243,62.5979534538301,1.0661313872261915,1.057973864530951,0.25302585424023183,172.25,179.0,69.53356503636691,0.8856636909747299,0.875439608777923,0.07513581470048757
dev,no_times,v2_cond_lcc_largestfrac_le_0p6,4,4,0.7091221347092159,0.7079046334585288,0.08653019785741457,0.5545731215618863,0.5527736289453562,0.1042270971361283,0.7024013566857612,0.6967953547124794,0.12369364979142493,0.7318001576394899,0.7241733796145817,0.12078436750472264,106.09385098072704,109.42912982427515,46.588501714577596,108.52947171189541,104.25402353281243,62.5979534538301,1.0661313872261915,1.057973864530951,0.25302585424023183,172.25,179.0,69.53356503636691,0.8856636909747299,0.875439608777923,0.07513581470048757
dev,no_times,v2_cond_lcc_largestfrac_le_0p7,4,4,0.7091221347092159,0.7079046334585288,0.08653019785741457,0.5545731215618863,0.5527736289453562,0.1042270971361283,0.7024013566857612,0.6967953547124794,0.12369364979142493,0.7318001576394899,0.7241733796145817,0.12078436750472264,106.09385098072704,109.42912982427515,46.588501714577596,108.52947171189541,104.25402353281243,62.5979534538301,1.0661313872261915,1.057973864530951,0.25302585424023183,172.25,179.0,69.53356503636691,0.8856636909747299,0.875439608777923,0.07513581470048757
dev,no_times,v2_cond_lcc_largestfrac_le_0p8,4,4,0.7091221347092159,0.7079046334585288,0.08653019785741457,0.5545731215618863,0.5527736289453562,0.1042270971361283,0.7024013566857612,0.6967953547124794,0.12369364979142493,0.7318001576394899,0.7241733796145817,0.12078436750472264,106.09385098072704,109.42912982427515,46.588501714577596,108.52947171189541,104.25402353281243,62.5979534538301,1.0661313872261915,1.057973864530951,0.25302585424023183,172.25,179.0,69.53356503636691,0.8856636909747299,0.875439608777923,0.07513581470048757
dev,no_times,v2_cond_lcc_largestfrac_le_0p9,4,4,0.7400858908095662,0.7451365590365144,0.05200921201967118,0.5894325346720526,0.5950649815657431,0.06534079980369764,0.7657192280620435,0.7580081287252336,0.08117421657867085,0.7314664197835663,0.724106507874579,0.12124729991595448,100.20700557159898,102.22697022545617,51.881235285513114,108.52947171189541,104.25402353281243,62.5979534538301,0.970405305378752,0.9490715767664231,0.2339097115303222,83.25,43.5,115.0373127873445,0.9715699633189856,0.9910520554371836,0.045714633868346566
dev,no_times,v2_cond_lcc_largestfrac_le_0p95,4,4,0.7487143002953626,0.7486604368413459,0.06270903154471204,0.6013740244782038,0.5998314574106991,0.08031306763009927,0.7881786907338045,0.7580081287252336,0.1191003742833243,0.7312437126982534,0.7236610937039532,0.12128787075907427,96.43443245777917,102.22697022545617,46.60929130103451,108.52947171189541,104.25402353281243,62.5979534538301,0.9504552692291962,0.9091715044673112,0.2522452373356801,62.0,1.0,122.0,0.9955260277185918,1.0,0.008947944562816446
dev,no_times,v2_cond_lcc_ncomp_ge_2,4,4,0.7506762328581774,0.7525843019669753,0.064427771893823,0.60406059290695,0.6052045942681916,0.0826081227754248,0.7913905546230019,0.7644318565036283,0.11637119674704259,0.7312253602579906,0.7236610937039532,0.1212565104414826,95.87565796701483,101.1094212439275,46.16565395850828,108.52947171189541,104.25402353281243,62.5979534538301,0.9448547162089963,0.9091715044673112,0.24341833044256814,1.0,1.0,0.0,1.0,1.0,0.0
dev,no_times,v2_cond_lcc_ncomp_ge_3,4,4,0.7506762328581774,0.7525843019669753,0.064427771893823,0.60406059290695,0.6052045942681916,0.0826081227754248,0.7913905546230019,0.7644318565036283,0.11637119674704259,0.7312253602579906,0.7236610937039532,0.1212565104414826,95.87565796701483,101.1094212439275,46.16565395850828,108.52947171189541,104.25402353281243,62.5979534538301,0.9448547162089963,0.9091715044673112,0.24341833044256814,1.0,1.0,0.0,1.0,1.0,0.0
dev,no_times,v2_cond_lcc_ncomp_ge_4,4,4,0.7506762328581774,0.7525843019669753,0.064427771893823,0.60406059290695,0.6052045942681916,0.0826081227754248,0.7913905546230019,0.7644318565036283,0.11637119674704259,0.7312253602579906,0.7236610937039532,0.1212565104414826,95.87565796701483,101.1094212439275,46.16565395850828,108.52947171189541,104.25402353281243,62.5979534538301,0.9448547162089963,0.9091715044673112,0.24341833044256814,1.0,1.0,0.0,1.0,1.0,0.0
dev,no_times,v2_cond_lcc_ncomp_ge_5,4,4,0.7506762328581774,0.7525843019669753,0.064427771893823,0.60406059290695,0.6052045942681916,0.0826081227754248,0.7913905546230019,0.7644318565036283,0.11637119674704259,0.7312253602579906,0.7236610937039532,0.1212565104414826,95.87565796701483,101.1094212439275,46.16565395850828,108.52947171189541,104.25402353281243,62.5979534538301,0.9448547162089963,0.9091715044673112,0.24341833044256814,1.0,1.0,0.0,1.0,1.0,0.0
dev,no_times,v2_cond_lcc_predvol_gt_q75,4,4,0.731515832417456,0.7389590877082475,0.08780000868689777,0.5823311712908086,0.5891732246358544,0.10880247004063356,0.7586790702530968,0.7644318565036283,0.16383083385929162,0.7312587961279919,0.7237279654439559,0.12125717440986172,98.1614235767334,101.1094212439275,42.48352070718192,108.52947171189541,104.25402353281243,62.5979534538301,1.0074633827865007,0.9911906931835472,0.3083053478530284,38.25,1.0,74.5,0.9524178588671766,1.0,0.09516428226564683
dev,no_times,v2_cond_lcc_predvol_gt_q85,4,4,0.731515832417456,0.7389590877082475,0.08780000868689777,0.5823311712908086,0.5891732246358544,0.10880247004063356,0.7586790702530968,0.7644318565036283,0.16383083385929162,0.7312587961279919,0.7237279654439559,0.12125717440986172,98.1614235767334,101.1094212439275,42.48352070718192,108.52947171189541,104.25402353281243,62.5979534538301,1.0074633827865007,0.9911906931835472,0.3083053478530284,38.25,1.0,74.5,0.9524178588671766,1.0,0.09516428226564683
dev,no_times,v2_cond_lcc_predvol_gt_q90,4,4,0.731515832417456,0.7389590877082475,0.08780000868689777,0.5823311712908086,0.5891732246358544,0.10880247004063356,0.7586790702530968,0.7644318565036283,0.16383083385929162,0.7312587961279919,0.7237279654439559,0.12125717440986172,98.1614235767334,101.1094212439275,42.48352070718192,108.52947171189541,104.25402353281243,62.5979534538301,1.0074633827865007,0.9911906931835472,0.3083053478530284,38.25,1.0,74.5,0.9524178588671766,1.0,0.09516428226564683
dev,no_times,v2_cond_lcc_predvol_gt_q95,4,4,0.7197124767578271,0.7153523763889897,0.09903483989370597,0.5692011797967838,0.5629132416478048,0.12156385567652489,0.7280726832467197,0.7032190824908741,0.16305724251283377,0.7315590981139143,0.7237279654439559,0.12079450134928785,101.76250337614289,108.31158084274648,40.96447386910009,108.52947171189541,104.25402353281243,62.5979534538301,1.0405807980564354,1.0467727584905513,0.2740129573606924,90.0,75.5,105.46089322587781,0.9140937276557443,0.9233517375771354,0.10034147778789908
dev,no_times,v2_lcc,4,4,0.7506762328581774,0.7525843019669753,0.064427771893823,0.60406059290695,0.6052045942681916,0.0826081227754248,0.7913905546230019,0.7644318565036283,0.11637119674704259,0.7312253602579906,0.7236610937039532,0.1212565104414826,95.87565796701483,101.1094212439275,46.16565395850828,108.52947171189541,104.25402353281243,62.5979534538301,0.9448547162089963,0.9091715044673112,0.24341833044256814,1.0,1.0,0.0,1.0,1.0,0.0
dev,no_times,v2_lcc_fillholes,4,4,0.7535290782447364,0.7546319072394835,0.06469186530155316,0.6077757938496016,0.6080247192804609,0.0833965990037252,0.7906024012598037,0.7654416966047628,0.11392666281742381,0.7368401618520586,0.7274376820410797,0.1223919072586874,96.89005988540329,102.0029741437611,47.05481474417984,108.52947171189541,104.25402353281243,62.5979534538301,0.9522324053380655,0.9152558546305067,0.242799659403959,1.0,1.0,0.0,1.0,1.0,0.0
dev,no_times,v2_lcc_intersect_v1,4,4,0.750679227956044,0.7525908496806081,0.0644332513421081,0.6040649881165514,0.6052136188765198,0.08261530742806228,0.791400331453613,0.7644473435584624,0.11637097190566816,0.7312225536973745,0.7236610937039532,0.12126083918507981,95.87382691605626,101.10636949197215,46.16482343067901,108.52947171189541,104.25402353281243,62.5979534538301,0.9448383130481739,0.9091682768283937,0.2434122792695636,1.0,1.0,0.0,1.0,1.0,0.0
dev,no_times,v2_lcc_union_v1_lcc,4,4,0.750676524511781,0.7525785567838192,0.06442574132470374,0.6040607877382214,0.6051976917998303,0.08260606709310055,0.7913835339048022,0.7644286110758027,0.11637728805741528,0.7312309733792227,0.7236610937039532,0.1212478532702304,95.87687867142621,101.11125230145262,46.164720329323245,108.52947171189541,104.25402353281243,62.5979534538301,0.944871494858345,0.909188222402312,0.24341401714695654,1.0,1.0,0.0,1.0,1.0,0.0
dev,no_times,v2_raw,4,4,0.7091221347092159,0.7079046334585288,0.08653019785741457,0.5545731215618863,0.5527736289453562,0.1042270971361283,0.7024013566857612,0.6967953547124794,0.12369364979142493,0.7318001576394899,0.7241733796145817,0.12078436750472264,106.09385098072704,109.42912982427515,46.588501714577596,108.52947171189541,104.25402353281243,62.5979534538301,1.0661313872261915,1.057973864530951,0.25302585424023183,172.25,179.0,69.53356503636691,0.8856636909747299,0.875439608777923,0.07513581470048757
dev,no_times,v2_remove_small_100,4,4,0.7146729164190118,0.7129792383272348,0.08461479115754435,0.5611008981608672,0.5584276847145988,0.10282599136208055,0.7129392922038311,0.7069622109860376,0.1184235504329763,0.7312253602579906,0.7236610937039532,0.1212565104414826,104.64243708663085,107.7567691634249,46.72400680937932,108.52947171189541,104.25402353281243,62.5979534538301,1.0467145592965528,1.0418489743253034,0.24093351590930914,5.5,5.5,2.886751345948129,0.9006001991728978,0.8853760251423373,0.07105400113378658
dev,no_times,v2_remove_small_1000,4,4,0.7190826522585537,0.7201626185676495,0.08136668262204573,0.5661186841096539,0.5664668354464777,0.09945071052283234,0.7206502952721792,0.7102834437253859,0.1112992055023429,0.7312253602579906,0.7236610937039532,0.1212565104414826,103.852337755942,107.26909875844285,47.2149739557004,108.52947171189541,104.25402353281243,62.5979534538301,1.0322802367909008,1.0371855474259668,0.2280967265669896,2.5,3.0,1.0,0.9112582551516275,0.8895578431582909,0.06315725237348398
dev,no_times,v2_remove_small_1000_fillholes,4,4,0.7218485827034566,0.7216356322744979,0.08201704472868722,0.5696080501245949,0.5684492761347801,0.10074465250577944,0.7202514478700401,0.7113374082930356,0.10959492975758174,0.7368401618520586,0.7274376820410797,0.1223919072586874,104.89115374993011,108.19866245627054,48.13304470790989,108.52947171189541,104.25402353281243,62.5979534538301,1.039877638649079,1.0411218017819166,0.22582124203577233,2.5,3.0,1.0,0.9116068765950879,0.8901521959133719,0.06310330867047861
dev,no_times,v2_remove_small_100_fillholes,4,4,0.717438505371945,0.7144539367540883,0.0853635215969275,0.5645813888195835,0.5604077163049312,0.10421378836968269,0.7125662306428286,0.7080388609060069,0.11681589065591098,0.7368401618520586,0.7274376820410797,0.1223919072586874,105.68125308061894,108.6863328612526,47.643184503031456,108.52947171189541,104.25402353281243,62.5979534538301,1.0543119611547307,1.050851176572946,0.23834836515731236,5.5,5.5,2.886751345948129,0.9009787222582761,0.8861374292646255,0.07106487359147236
dev,no_times,v2_remove_small_250,4,4,0.7167941966066773,0.7170142435317102,0.08293032491649027,0.5634941199622229,0.562989993459746,0.10104824907531075,0.7166684409002565,0.7074542082373734,0.11534363749770256,0.7312253602579906,0.7236610937039532,0.1212565104414826,104.26035739272879,107.69146144502884,46.909916200691335,108.52947171189541,104.25402353281243,62.5979534538301,1.0397031822923624,1.041248370353459,0.23464522505029656,3.5,3.5,1.2909944487358056,0.9056814027733698,0.8874949670284566,0.06624713059195313
dev,no_times,v2_remove_small_250_fillholes,4,4,0.7195592139099903,0.7184872412402054,0.08362207162275201,0.5669765591207889,0.5649719452561097,0.1023797801541812,0.7162799622180992,0.7085278250261292,0.11366106675473389,0.7368401618520586,0.7274376820410797,0.1223919072586874,105.29917338671689,108.62102514285652,47.827582156480226,108.52947171189541,104.25402353281243,62.5979534538301,1.0473005841505407,1.0502505726011013,0.2322260067993011,3.5,3.5,1.2909944487358056,0.9060464487491071,0.8882317330817153,0.0662384437932881
dev,no_times,v2_remove_small_50,4,4,0.7134064398690989,0.7115391569863403,0.08496019476701876,0.5595955634831883,0.5567954016534575,0.10304058141370244,0.710470418739683,0.7048552375914712,0.119132204397949,0.7313423269218792,0.7238838007892661,0.12122737388421,104.99308343482804,108.0820859493906,46.7894450564798,108.52947171189541,104.25402353281243,62.5979534538301,1.0509695358833764,1.04499812790495,0.24318282934181767,9.75,10.0,3.304037933599835,0.8971985469413716,0.8828280616701776,0.07170502218964306
dev,no_times,v2_remove_small_500,4,4,0.7190826522585537,0.7201626185676495,0.08136668262204573,0.5661186841096539,0.5664668354464777,0.09945071052283234,0.7206502952721792,0.7102834437253859,0.1112992055023429,0.7312253602579906,0.7236610937039532,0.1212565104414826,103.852337755942,107.26909875844285,47.2149739557004,108.52947171189541,104.25402353281243,62.5979534538301,1.0322802367909008,1.0371855474259668,0.2280967265669896,2.5,3.0,1.0,0.9112582551516275,0.8895578431582909,0.06315725237348398
dev,no_times,v2_remove_small_500_fillholes,4,4,0.7218485827034566,0.7216356322744979,0.08201704472868722,0.5696080501245949,0.5684492761347801,0.10074465250577944,0.7202514478700401,0.7113374082930356,0.10959492975758174,0.7368401618520586,0.7274376820410797,0.1223919072586874,104.89115374993011,108.19866245627054,48.13304470790989,108.52947171189541,104.25402353281243,62.5979534538301,1.039877638649079,1.0411218017819166,0.22582124203577233,2.5,3.0,1.0,0.9116068765950879,0.8901521959133719,0.06310330867047861
dev,no_times,v2_remove_small_50_fillholes,4,4,0.7161713360087001,0.7131483723426864,0.08572004130011664,0.5630699186780894,0.558919470163548,0.10443514490403837,0.7101143724184594,0.7059466203241895,0.11754624929414381,0.7369571285159473,0.7276603891263926,0.12236517831689414,106.03189942881613,109.01164964721829,47.708694553557464,108.52947171189541,104.25402353281243,62.5979534538301,1.0585669377415545,1.0540003301525926,0.24056798785961736,9.75,10.0,3.304037933599835,0.8975975237691098,0.8836161152883175,0.07173186473440785
dev,poor,v1_lcc,44,44,0.5917338637376134,0.7275539309166984,0.31239794208368427,0.48124894445547817,0.5717801616305278,0.284802400503443,0.6140785242366597,0.7762037565878693,0.3394196677491386,0.6764061787584857,0.7916777271193067,0.3082204562881023,30.147592506223642,16.86915782399301,39.37990829455937,27.828626271878434,14.189032719805255,39.319747566698894,1.956283994384303,1.093268006262276,3.2284757351958366,1.0,1.0,0.0,1.0,1.0,0.0
dev,poor,v1_raw,44,44,0.5565471795804456,0.6192570984701068,0.2536060299748695,0.42497165753094435,0.4485512666736964,0.2320064994172527,0.5334287546016898,0.5853183848874031,0.2930838603653226,0.7350727583862159,0.8015254173646789,0.24168623603414183,34.670586366804606,22.035120879639287,40.395882933592844,27.828626271878434,14.189032719805255,39.319747566698894,2.49734007128917,1.3199141977036666,3.9009220690502744,108.6590909090909,79.5,100.72872692068192,0.8112075467616197,0.8602740873629267,0.18543195696654716
dev,poor,v1v2_intersection,44,44,0.5671263928457909,0.6607247776731662,0.24935377445171011,0.43418339981443255,0.49334651581812294,0.22814997908146753,0.5504237343327302,0.5910979173578551,0.28914864644792476,0.7272838473917442,0.8015254173646789,0.24427997723994485,33.771455909516206,21.71738946206762,40.50205317810321,27.828626271878434,14.189032719805255,39.319747566698894,2.324972006540723,1.3199141977036666,3.7724540446844212,105.20454545454545,79.0,100.84816575921393,0.8066774793232202,0.8602740873629267,0.18947603549954814
dev,poor,v1v2_intersection_lcc,44,44,0.6018641202754139,0.7275581059210077,0.3043119555448034,0.4887584774818184,0.5717853487208757,0.27733556587408825,0.6318565793354805,0.776190979553643,0.33012570067509417,0.6684159497254242,0.7727510412440619,0.30884969849426824,29.410511556567005,16.41494142349875,39.51455693309577,27.828626271878434,14.189032719805255,39.319747566698894,1.7488359240524645,1.0460334980312629,2.989475428931875,1.0,1.0,0.0,1.0,1.0,0.0
dev,poor,v1v2_union_lcc,44,44,0.5915660810033692,0.7275557405143316,0.3123205575349362,0.4810721515058239,0.5717823895363854,0.2848910244060138,0.612771948101946,0.7762037565878693,0.33970187038702176,0.6790481403123362,0.7930748087709678,0.3092066079813803,30.190625402824185,16.993742893842864,39.36136317769784,27.828626271878434,14.189032719805255,39.319747566698894,1.9659949787272035,1.093268006262276,3.2277770886104347,1.0,1.0,0.0,1.0,1.0,0.0
dev,poor,v2_cond_lcc_largestfrac_le_0p5,44,44,0.5810458655794585,0.6871147072568715,0.26129420588337876,0.45192879028365945,0.5234981670445017,0.2388141508874037,0.5688919962315032,0.6437026604718774,0.29441117854783605,0.7112375532490552,0.793392783615221,0.2677907347439188,33.43193253039547,21.782722932567477,40.75626039197085,27.828626271878434,14.189032719805255,39.319747566698894,2.109793043047249,1.2607506793316234,3.659745820232528,99.97727272727273,64.0,104.99844708405655,0.8538806051914211,0.910985839366041,0.16036804617865222
dev,poor,v2_cond_lcc_largestfrac_le_0p6,44,44,0.5760638839592,0.7059241782775403,0.28948848624085094,0.455235411616408,0.5455424467066115,0.2583408700049473,0.5832677495669599,0.6860550289104624,0.31091978798062303,0.6732995677319841,0.7754617498766436,0.30659125613351557,32.04013510605744,17.80301422324338,41.11704890991723,27.828626271878434,14.189032719805255,39.319747566698894,1.975605931097943,1.130046935318251,3.6728633735449585,74.54545454545455,44.0,91.82755692827993,0.92647908709013,0.9705422266494983,0.08990891953576526
dev,poor,v2_cond_lcc_largestfrac_le_0p7,44,44,0.580894912435266,0.7154691539153768,0.2933444903110318,0.46206453407621395,0.5569979493527351,0.2644751649150035,0.5910633013922113,0.6939692677202809,0.3147576426657232,0.6732995677319841,0.7754617498766436,0.30659125613351557,31.79563933827491,16.559178304961826,41.17044735848713,27.828626271878434,14.189032719805255,39.319747566698894,1.9617492358178799,1.1110665514148297,3.675400525892427,72.61363636363636,37.5,92.47280326998245,0.9350533347156623,0.975474328593245,0.0773852213548389
