feature_a,feature_b,spearman_rho,abs_rho,n
v2_lcc_pred_vol_cm3,v1_raw_dice_utilization_of_volume_bound,0.036143634778662365,0.036143634778662365,526
v1_raw_largest_component_fraction,kin_gt_max_enh,-0.035899266857485054,0.035899266857485054,526
v2_raw_n_components_ge50,kin_ring_auc_enh,0.03583629315332313,0.03583629315332313,526
kin_tumor_to_ring_auc_norm_diff,kin_ring_washout_index,0.035827900467126673,0.035827900467126673,526
kin_gt_max_enh,v2_raw_theoretical_max_dice_by_volume_ratio,-0.035792485521131054,0.035792485521131054,526
v1_raw_pred_vol_cm3,kin_fg_auc_enh_norm,0.0353727812724501,0.0353727812724501,526
v1_raw_largest_component_fraction,v2_raw_dice_gap_to_volume_bound,-0.0352546209211024,0.0352546209211024,526
v2_raw_largest_component_fraction,kin_ring_washout_index,-0.03517237332821992,0.03517237332821992,526
kin_fg_washout_index,v1_lcc_dice_utilization_of_volume_bound,-0.035119066428609284,0.035119066428609284,526
kin_ring_auc_enh_norm,v1_raw_dice_utilization_of_volume_bound,-0.0350263026995584,0.0350263026995584,526
kin_gt_first_post_s,v2_raw_theoretical_max_dice_by_volume_ratio,-0.03502341638072158,0.03502341638072158,526
kin_first_post_s,v2_raw_theoretical_max_dice_by_volume_ratio,-0.03502341638072158,0.03502341638072158,526
kin_ring_first_post_s,v2_raw_theoretical_max_dice_by_volume_ratio,-0.03502341638072158,0.03502341638072158,526
kin_fg_first_post_s,v2_raw_theoretical_max_dice_by_volume_ratio,-0.03502341638072158,0.03502341638072158,526
kin_early_dev_s,v2_raw_theoretical_max_dice_by_volume_ratio,-0.03495967619789909,0.03495967619789909,526
early_dev_s,v2_raw_theoretical_max_dice_by_volume_ratio,-0.03495967619789909,0.03495967619789909,526
v2_raw_second_largest_component_fraction,kin_ring_auc_enh_norm,-0.034934111998779646,0.034934111998779646,526
kin_ring_auc_enh_norm,v2_raw_dice_gap_to_volume_bound,0.034916631193137135,0.034916631193137135,526
v1_small50_pred_vol_cm3,kin_fg_auc_enh_norm,0.0347125510329239,0.0347125510329239,526
kin_early_dev_s,v2_lcc_pred_to_gt_vol_ratio,0.03407679633052473,0.03407679633052473,526
early_dev_s,v2_lcc_pred_to_gt_vol_ratio,0.03407679633052473,0.03407679633052473,526
kin_early_dev_s,pred_to_gt_vol_ratio,0.03407679633052473,0.03407679633052473,526
early_dev_s,pred_to_gt_vol_ratio,0.03407679633052473,0.03407679633052473,526
kin_gt_first_post_s,v2_lcc_pred_to_gt_vol_ratio,0.03406516972537858,0.03406516972537858,526
kin_ring_first_post_s,pred_to_gt_vol_ratio,0.03406516972537858,0.03406516972537858,526
kin_fg_first_post_s,pred_to_gt_vol_ratio,0.03406516972537858,0.03406516972537858,526
kin_first_post_s,v2_lcc_pred_to_gt_vol_ratio,0.03406516972537858,0.03406516972537858,526
kin_first_post_s,pred_to_gt_vol_ratio,0.03406516972537858,0.03406516972537858,526
kin_ring_first_post_s,v2_lcc_pred_to_gt_vol_ratio,0.03406516972537858,0.03406516972537858,526
kin_fg_first_post_s,v2_lcc_pred_to_gt_vol_ratio,0.03406516972537858,0.03406516972537858,526
kin_gt_first_post_s,pred_to_gt_vol_ratio,0.03406516972537858,0.03406516972537858,526
v2_raw_n_components_ge100,kin_gt_washout_index,-0.03386689784858349,0.03386689784858349,526
v2_raw_largest_component_fraction,kin_tumor_to_ring_auc_norm_diff,-0.03378623324713179,0.03378623324713179,526
v1_lcc_pred_vol_cm3,v1_lcc_dice_utilization_of_volume_bound,-0.03376310671705232,0.03376310671705232,526
kin_fg_auc_enh_norm,v1_lcc_dice_gap_to_volume_bound,0.03375292076845456,0.03375292076845456,526
kin_fg_washout_index,v2_raw_dice_utilization_of_volume_bound,-0.03338787232259464,0.03338787232259464,526
kin_tumor_to_ring_max_enh_diff,v2_raw_dice_utilization_of_volume_bound,-0.03329075124988978,0.03329075124988978,526
kin_gt_auc_enh,v2_raw_dice_utilization_of_volume_bound,0.0331711888400637,0.0331711888400637,526
kin_tumor_to_ring_max_enh_diff,v1_raw_theoretical_max_dice_by_volume_ratio,-0.033162448838237615,0.033162448838237615,526
late_dev_s,v1_raw_dice_gap_to_volume_bound,0.033087430276847976,0.033087430276847976,526
kin_late_dev_s,v1_raw_dice_gap_to_volume_bound,0.033087430276847976,0.033087430276847976,526
kin_fg_max_enh,v1_lcc_dice_gap_to_volume_bound,0.03305591487177479,0.03305591487177479,526
kin_ring_washout_index,v2_raw_pred_to_gt_vol_ratio,-0.03301387771622763,0.03301387771622763,526
v1_small100_pred_vol_cm3,kin_fg_auc_enh_norm,0.03297180910877782,0.03297180910877782,526
v1_lcc_pred_vol_cm3,kin_fg_max_enh,0.032661689721884095,0.032661689721884095,526
v2_raw_n_components_ge50,v1_raw_dice_gap_to_volume_bound,-0.03229323141757518,0.03229323141757518,526
v2_lcc_dice_gap_to_volume_bound,v1_raw_theoretical_max_dice_by_volume_ratio,0.03220817825474358,0.03220817825474358,526
kin_gt_auc_enh,v1_raw_dice_utilization_of_volume_bound,0.031773050756607746,0.031773050756607746,526
kin_gt_auc_enh,v1_lcc_dice_gap_to_volume_bound,0.031714757778494695,0.031714757778494695,526
kin_early_dev_s,v1_lcc_pred_to_gt_vol_ratio,0.03145602759747539,0.03145602759747539,526
early_dev_s,v1_lcc_pred_to_gt_vol_ratio,0.03145602759747539,0.03145602759747539,526
kin_ring_first_post_s,v1_lcc_pred_to_gt_vol_ratio,0.031422714487694944,0.031422714487694944,526
kin_fg_first_post_s,v1_lcc_pred_to_gt_vol_ratio,0.031422714487694944,0.031422714487694944,526
kin_first_post_s,v1_lcc_pred_to_gt_vol_ratio,0.031422714487694944,0.031422714487694944,526
kin_gt_first_post_s,v1_lcc_pred_to_gt_vol_ratio,0.031422714487694944,0.031422714487694944,526
v1_raw_second_largest_component_fraction,kin_gt_auc_enh,0.03131278170534741,0.03131278170534741,526
v2_lcc_pred_vol_cm3,kin_gt_auc_enh,0.03114386993999982,0.03114386993999982,526
v1_raw_n_components_ge100,kin_ring_washout_index,0.030880689101010585,0.030880689101010585,526
kin_fg_auc_enh,v2_lcc_dice_gap_to_volume_bound,0.0301974733227033,0.0301974733227033,526
kin_tumor_to_ring_auc_norm_diff,v2_raw_dice_utilization_of_volume_bound,0.030053495932805527,0.030053495932805527,526
kin_gt_washout_index,v1_raw_dice_gap_to_volume_bound,-0.029716614572457348,0.029716614572457348,526
v1_raw_largest_component_fraction,kin_ring_auc_enh_norm,0.02968789134689814,0.02968789134689814,526
v2_raw_dice_utilization_of_volume_bound,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.029686810390394076,0.029686810390394076,526
v2_raw_n_components_ge50,kin_tumor_to_ring_max_enh_diff,0.029594249727248653,0.029594249727248653,526
kin_ring_max_enh,v1_raw_theoretical_max_dice_by_volume_ratio,-0.029389480801519676,0.029389480801519676,526
v1_lcc_pred_vol_cm3,kin_gt_late_slope,0.02932163312935276,0.02932163312935276,283
v2_lcc_pred_vol_cm3,v2_lcc_dice_gap_to_volume_bound,0.029301211582707848,0.029301211582707848,526
v2_raw_n_components_ge100,kin_gt_late_slope,0.029152327394095293,0.029152327394095293,283
kin_fg_late_slope,v2_raw_dice_utilization_of_volume_bound,0.028906439153304216,0.028906439153304216,340
kin_fg_late_slope,v2_lcc_dice_gap_to_volume_bound,-0.028845863209685817,0.028845863209685817,340
v2_lcc_pred_vol_cm3,v2_raw_dice_utilization_of_volume_bound,0.028721818649922105,0.028721818649922105,526
v1_raw_second_largest_component_fraction,kin_ring_auc_enh_norm,-0.02862312887868259,0.02862312887868259,526
kin_gt_washout_index,v1_lcc_dice_utilization_of_volume_bound,-0.028467837280232017,0.028467837280232017,526
v1_raw_n_components_ge100,kin_tumor_to_ring_auc_norm_diff,0.02820786877521405,0.02820786877521405,526
kin_tumor_to_ring_auc_norm_diff,v1_raw_dice_utilization_of_volume_bound,0.028176778382707775,0.028176778382707775,526
v1_raw_second_largest_component_fraction,kin_ring_washout_index,0.0280773702191907,0.0280773702191907,526
v1_raw_second_largest_component_fraction,late_dev_s,-0.028039672436275594,0.028039672436275594,526
v1_raw_second_largest_component_fraction,kin_late_dev_s,-0.028039672436275594,0.028039672436275594,526
kin_tumor_to_ring_max_enh_diff,v2_raw_theoretical_max_dice_by_volume_ratio,-0.027628124719776295,0.027628124719776295,526
v2_small100_pred_vol_cm3,v2_raw_second_largest_component_fraction,-0.02750567662364835,0.02750567662364835,526
kin_fg_late_slope,v1_raw_dice_utilization_of_volume_bound,0.027497404047708358,0.027497404047708358,340
kin_late_dev_s,v2_small100_pred_to_gt_vol_ratio,0.027406048519606197,0.027406048519606197,526
late_dev_s,v2_small100_pred_to_gt_vol_ratio,0.027406048519606197,0.027406048519606197,526
kin_tumor_to_fg_max_enh_diff,v1_raw_dice_gap_to_volume_bound,-0.027265315546063883,0.027265315546063883,526
kin_ring_washout_index,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.027257530027702717,0.027257530027702717,526
kin_gt_auc_enh_norm,v2_raw_theoretical_max_dice_by_volume_ratio,-0.027241815406402962,0.027241815406402962,526
kin_ring_max_enh,v2_lcc_theoretical_max_dice_by_volume_ratio,0.027041280881296464,0.027041280881296464,526
kin_tumor_to_fg_max_enh_diff,v2_raw_dice_gap_to_volume_bound,-0.026960061100363118,0.026960061100363118,526
kin_gt_max_enh,v1_raw_dice_gap_to_volume_bound,-0.026959896187102338,0.026959896187102338,526
kin_ring_auc_enh_norm,v1_raw_theoretical_max_dice_by_volume_ratio,-0.02692773810125056,0.02692773810125056,526
kin_tumor_to_ring_auc_norm_diff,v2_raw_theoretical_max_dice_by_volume_ratio,-0.02690019758670057,0.02690019758670057,526
v1_raw_n_components,kin_ring_washout_index,0.026631618970352662,0.026631618970352662,526
kin_gt_washout_index,v2_raw_dice_gap_to_volume_bound,-0.026628692479295096,0.026628692479295096,526
v1_raw_largest_component_fraction,kin_fg_late_slope,-0.026520888894316717,0.026520888894316717,340
kin_fg_auc_enh_norm,v1_lcc_theoretical_max_dice_by_volume_ratio,0.026418156125445392,0.026418156125445392,526
kin_gt_auc_enh,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.026401087602954836,0.026401087602954836,526
kin_late_dev_s,pred_to_gt_vol_ratio,0.026208850597408843,0.026208850597408843,526
kin_late_dev_s,v2_lcc_pred_to_gt_vol_ratio,0.026208850597408843,0.026208850597408843,526
late_dev_s,pred_to_gt_vol_ratio,0.026208850597408843,0.026208850597408843,526
late_dev_s,v2_lcc_pred_to_gt_vol_ratio,0.026208850597408843,0.026208850597408843,526
kin_ring_washout_index,v1_small100_pred_to_gt_vol_ratio,-0.026167069257488428,0.026167069257488428,526
kin_gt_first_post_s,kin_gt_washout_index,-0.026014857745204654,0.026014857745204654,526
kin_gt_washout_index,kin_ring_first_post_s,-0.026014857745204654,0.026014857745204654,526
kin_first_post_s,kin_gt_washout_index,-0.026014857745204654,0.026014857745204654,526
kin_gt_washout_index,kin_fg_first_post_s,-0.026014857745204654,0.026014857745204654,526
v2_raw_largest_component_fraction,kin_ring_auc_enh_norm,0.025842361475437715,0.025842361475437715,526
kin_early_dev_s,kin_gt_washout_index,-0.025789045635976917,0.025789045635976917,526
early_dev_s,kin_gt_washout_index,-0.025789045635976917,0.025789045635976917,526
kin_fg_auc_enh_norm,v2_lcc_dice_gap_to_volume_bound,0.02564438310587328,0.02564438310587328,526
v1_lcc_pred_vol_cm3,v2_lcc_dice_gap_to_volume_bound,0.02555236150635895,0.02555236150635895,526
kin_fg_auc_enh,v2_raw_dice_utilization_of_volume_bound,-0.025207590234137035,0.025207590234137035,526
v1_raw_second_largest_component_fraction,v2_small100_pred_vol_cm3,-0.025162259187987715,0.025162259187987715,526
v2_small50_pred_vol_cm3,v2_raw_second_largest_component_fraction,-0.02513076075517905,0.02513076075517905,526
kin_ring_max_enh,v2_raw_dice_utilization_of_volume_bound,-0.025016867576255833,0.025016867576255833,526
kin_ring_washout_index,v1_small50_pred_to_gt_vol_ratio,-0.02501062450552892,0.02501062450552892,526
kin_ring_auc_enh_norm,v2_lcc_theoretical_max_dice_by_volume_ratio,0.024865415318586655,0.024865415318586655,526
v1_raw_n_components_ge100,v1_raw_dice_gap_to_volume_bound,-0.024799078799338247,0.024799078799338247,526
kin_late_dev_s,v2_small50_pred_to_gt_vol_ratio,0.02479115419093586,0.02479115419093586,526
late_dev_s,v2_small50_pred_to_gt_vol_ratio,0.02479115419093586,0.02479115419093586,526
kin_fg_max_enh,v2_raw_pred_to_gt_vol_ratio,0.024589185606782884,0.024589185606782884,526
v2_raw_second_largest_component_fraction,kin_gt_late_slope,0.02453961419823353,0.02453961419823353,283
kin_gt_max_enh,v2_raw_dice_utilization_of_volume_bound,-0.024467705059399464,0.024467705059399464,526
kin_fg_max_enh,v1_lcc_theoretical_max_dice_by_volume_ratio,0.02437776680646501,0.02437776680646501,526
v2_raw_second_largest_component_fraction,kin_late_dev_s,-0.024284725080547385,0.024284725080547385,526
v2_raw_second_largest_component_fraction,late_dev_s,-0.024284725080547385,0.024284725080547385,526
v1_lcc_pred_vol_cm3,v2_raw_dice_utilization_of_volume_bound,0.023939404121636882,0.023939404121636882,526
log_gt_vol_cm3,v1_lcc_dice_gap_to_volume_bound,0.023914360543677796,0.023914360543677796,526
gt_vol_cm3,v1_lcc_dice_gap_to_volume_bound,0.023914360543677796,0.023914360543677796,526
kin_tumor_to_ring_auc_norm_diff,v2_lcc_theoretical_max_dice_by_volume_ratio,0.023889623554561038,0.023889623554561038,526
v1_lcc_pred_vol_cm3,v2_raw_theoretical_max_dice_by_volume_ratio,-0.023444275293829052,0.023444275293829052,526
kin_fg_max_enh,v2_small50_pred_to_gt_vol_ratio,0.023169694714633062,0.023169694714633062,526
v1_raw_n_components_ge50,kin_gt_late_slope,-0.022958649757161966,0.022958649757161966,283
v1_small100_pred_vol_cm3,v2_raw_second_largest_component_fraction,-0.022903277341845607,0.022903277341845607,526
v2_raw_pred_vol_cm3,kin_fg_max_enh,0.022894124655872403,0.022894124655872403,526
v1_raw_second_largest_component_fraction,v2_small50_pred_vol_cm3,-0.022771511646483684,0.022771511646483684,526
v2_raw_n_components,kin_gt_late_slope,0.02255006529948878,0.02255006529948878,283
kin_gt_late_slope,kin_n_components,0.022550065299488775,0.022550065299488775,283
kin_fg_max_enh,v2_lcc_dice_gap_to_volume_bound,0.022430635936454797,0.022430635936454797,526
v1_raw_n_components_ge50,kin_gt_washout_index,-0.02231287246441171,0.02231287246441171,526
late_dev_s,v2_raw_pred_to_gt_vol_ratio,0.022140637070490243,0.022140637070490243,526
kin_late_dev_s,v2_raw_pred_to_gt_vol_ratio,0.022140637070490243,0.022140637070490243,526
v1_raw_n_components_ge100,kin_tumor_to_ring_max_enh_diff,0.021847031747216646,0.021847031747216646,526
v2_small50_pred_vol_cm3,kin_fg_max_enh,0.021749544169440128,0.021749544169440128,526
kin_fg_auc_enh_norm,log_gt_vol_cm3,-0.021346248790206624,0.021346248790206624,526
gt_vol_cm3,kin_fg_auc_enh_norm,-0.021346248790206624,0.021346248790206624,526
kin_gt_washout_index,v1_lcc_theoretical_max_dice_by_volume_ratio,0.020965432070043973,0.020965432070043973,526
v2_raw_n_components_ge100,kin_tumor_to_fg_max_enh_diff,-0.020884171659892026,0.020884171659892026,526
kin_gt_max_enh,v2_lcc_theoretical_max_dice_by_volume_ratio,0.02080929121311225,0.02080929121311225,526
v1_small50_pred_vol_cm3,v2_raw_second_largest_component_fraction,-0.020616919894414283,0.020616919894414283,526
v1_raw_pred_vol_cm3,v2_raw_dice_utilization_of_volume_bound,-0.020420888542541045,0.020420888542541045,526
kin_late_dev_s,v2_lcc_dice_gap_to_volume_bound,0.020330801343907773,0.020330801343907773,526
late_dev_s,v2_lcc_dice_gap_to_volume_bound,0.020330801343907773,0.020330801343907773,526
v1_raw_n_components_ge100,kin_fg_washout_index,0.020309865142005612,0.020309865142005612,526
kin_gt_max_enh,v1_raw_dice_utilization_of_volume_bound,-0.020278980330602634,0.020278980330602634,526
v1_raw_n_components,kin_gt_late_slope,0.02026062191794666,0.02026062191794666,283
kin_fg_auc_enh,v2_lcc_dice_utilization_of_volume_bound,-0.020212428168132814,0.020212428168132814,526
v1_raw_n_components,kin_tumor_to_ring_auc_norm_diff,0.020182428211301083,0.020182428211301083,526
kin_gt_washout_index,v1_raw_theoretical_max_dice_by_volume_ratio,-0.020136717329136807,0.020136717329136807,526
kin_ring_auc_enh,v1_lcc_dice_gap_to_volume_bound,0.02008441497536093,0.02008441497536093,526
kin_fg_max_enh,v2_small100_pred_to_gt_vol_ratio,0.020010533834532218,0.020010533834532218,526
v2_raw_largest_component_fraction,kin_gt_auc_enh,-0.019988847740739862,0.019988847740739862,526
kin_fg_auc_enh_norm,v2_raw_dice_utilization_of_volume_bound,-0.01971860368427292,0.01971860368427292,526
v2_raw_second_largest_component_fraction,kin_tumor_to_fg_max_enh_diff,-0.01968730384340661,0.01968730384340661,526
v2_small100_pred_vol_cm3,kin_fg_max_enh,0.01967147217037189,0.01967147217037189,526
kin_gt_washout_index,v2_lcc_dice_utilization_of_volume_bound,-0.019667681057066847,0.019667681057066847,526
v1_raw_n_components_ge100,kin_gt_late_slope,0.0195856138652474,0.0195856138652474,283
kin_gt_washout_index,v2_raw_dice_utilization_of_volume_bound,0.01950224556589942,0.01950224556589942,526
v1_raw_second_largest_component_fraction,kin_tumor_to_ring_max_enh_diff,0.01944751996223486,0.01944751996223486,526
kin_ring_auc_enh,v2_raw_dice_utilization_of_volume_bound,-0.019414832706480294,0.019414832706480294,526
v2_raw_second_largest_component_fraction,kin_ring_washout_index,0.019278212182931197,0.019278212182931197,526
kin_fg_auc_enh,v2_raw_theoretical_max_dice_by_volume_ratio,-0.0190126436935623,0.0190126436935623,526
kin_fg_max_enh,v2_raw_dice_utilization_of_volume_bound,-0.018969071059914897,0.018969071059914897,526
v1_raw_second_largest_component_fraction,kin_tumor_to_ring_auc_norm_diff,0.018799493304006255,0.018799493304006255,526
kin_tumor_to_fg_max_enh_diff,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.018653957351369346,0.018653957351369346,526
late_dev_s,v1_raw_dice_utilization_of_volume_bound,-0.0186059456140205,0.0186059456140205,526
kin_late_dev_s,v1_raw_dice_utilization_of_volume_bound,-0.0186059456140205,0.0186059456140205,526
kin_late_dev_s,v2_raw_dice_gap_to_volume_bound,0.01839657445669337,0.01839657445669337,526
late_dev_s,v2_raw_dice_gap_to_volume_bound,0.01839657445669337,0.01839657445669337,526
kin_fg_auc_enh_norm,v2_raw_theoretical_max_dice_by_volume_ratio,0.018325037852746886,0.018325037852746886,526
kin_fg_auc_enh_norm,v2_raw_dice_gap_to_volume_bound,0.018317451842751083,0.018317451842751083,526
v1_lcc_pred_vol_cm3,kin_fg_auc_enh_norm,0.018209186287050084,0.018209186287050084,526
late_dev_s,kin_ring_washout_index,-0.01814216802489363,0.01814216802489363,526
kin_late_dev_s,kin_ring_washout_index,-0.01814216802489363,0.01814216802489363,526
kin_gt_auc_enh_norm,v1_raw_dice_utilization_of_volume_bound,0.01812166217316821,0.01812166217316821,526
v2_raw_pred_vol_cm3,v2_raw_second_largest_component_fraction,-0.018110897983626174,0.018110897983626174,526
kin_fg_max_enh,v1_lcc_dice_utilization_of_volume_bound,-0.01810022219604721,0.01810022219604721,526
early_dev_s,kin_ring_washout_index,-0.01808803994096838,0.01808803994096838,526
kin_early_dev_s,kin_ring_washout_index,-0.01808803994096838,0.01808803994096838,526
kin_ring_washout_index,kin_fg_first_post_s,-0.018030895867670257,0.018030895867670257,526
kin_ring_first_post_s,kin_ring_washout_index,-0.018030895867670253,0.018030895867670253,526
kin_gt_first_post_s,kin_ring_washout_index,-0.018030895867670253,0.018030895867670253,526
kin_first_post_s,kin_ring_washout_index,-0.018030895867670253,0.018030895867670253,526
kin_ring_auc_enh,v1_raw_dice_utilization_of_volume_bound,-0.01800935596476605,0.01800935596476605,526
v2_lcc_pred_vol_cm3,v2_raw_theoretical_max_dice_by_volume_ratio,-0.017929163939843028,0.017929163939843028,526
kin_ring_washout_index,v1_raw_pred_to_gt_vol_ratio,-0.017882845039554358,0.017882845039554358,526
v1_raw_largest_component_fraction,kin_gt_late_slope,0.017771087845772474,0.017771087845772474,283
kin_fg_first_post_s,v1_raw_dice_utilization_of_volume_bound,-0.017591591851629392,0.017591591851629392,526
kin_ring_first_post_s,v1_raw_dice_utilization_of_volume_bound,-0.017591591851629392,0.017591591851629392,526
kin_first_post_s,v1_raw_dice_utilization_of_volume_bound,-0.017591591851629392,0.017591591851629392,526
kin_gt_first_post_s,v1_raw_dice_utilization_of_volume_bound,-0.017591591851629392,0.017591591851629392,526
kin_fg_auc_enh_norm,v1_lcc_dice_utilization_of_volume_bound,-0.017580049857329916,0.017580049857329916,526
early_dev_s,v1_raw_dice_utilization_of_volume_bound,-0.017483736269003004,0.017483736269003004,526
kin_early_dev_s,v1_raw_dice_utilization_of_volume_bound,-0.017483736269003004,0.017483736269003004,526
v2_raw_largest_component_fraction,kin_tumor_to_fg_max_enh_diff,0.01730529670472384,0.01730529670472384,526
v1_raw_second_largest_component_fraction,kin_ring_auc_enh,0.017292186100491956,0.017292186100491956,526
v1_raw_n_components_ge100,kin_gt_washout_index,-0.017031610622202507,0.017031610622202507,526
v2_lcc_pred_vol_cm3,kin_gt_late_slope,0.016916021351778058,0.016916021351778058,283
v1_small100_pred_vol_cm3,kin_gt_late_slope,0.016910197369466026,0.016910197369466026,283
kin_ring_first_post_s,v1_raw_theoretical_max_dice_by_volume_ratio,-0.01689910566353806,0.01689910566353806,526
kin_fg_first_post_s,v1_raw_theoretical_max_dice_by_volume_ratio,-0.01689910566353806,0.01689910566353806,526
kin_first_post_s,v1_raw_theoretical_max_dice_by_volume_ratio,-0.01689910566353806,0.01689910566353806,526
kin_gt_first_post_s,v1_raw_theoretical_max_dice_by_volume_ratio,-0.01689910566353806,0.01689910566353806,526
kin_early_dev_s,v1_raw_theoretical_max_dice_by_volume_ratio,-0.0168644732226772,0.0168644732226772,526
early_dev_s,v1_raw_theoretical_max_dice_by_volume_ratio,-0.0168644732226772,0.0168644732226772,526
v1_small50_pred_vol_cm3,kin_gt_late_slope,0.016768303982227326,0.016768303982227326,283
kin_ring_washout_index,v2_lcc_theoretical_max_dice_by_volume_ratio,-0.016567262449268143,0.016567262449268143,526
v2_raw_second_largest_component_fraction,kin_gt_auc_enh,0.016524267501677476,0.016524267501677476,526
kin_fg_max_enh,v2_raw_dice_gap_to_volume_bound,0.01646794962312166,0.01646794962312166,526
kin_tumor_to_fg_max_enh_diff,v1_raw_dice_utilization_of_volume_bound,-0.01619126522390026,0.01619126522390026,526
v1_raw_largest_component_fraction,kin_gt_first_post_s,0.016075678152974844,0.016075678152974844,526
v1_raw_largest_component_fraction,kin_first_post_s,0.016075678152974844,0.016075678152974844,526
v1_raw_largest_component_fraction,kin_ring_first_post_s,0.016075678152974844,0.016075678152974844,526
v1_raw_largest_component_fraction,kin_fg_first_post_s,0.016075678152974844,0.016075678152974844,526
v1_raw_largest_component_fraction,early_dev_s,0.016048961698596466,0.016048961698596466,526
v1_raw_largest_component_fraction,kin_early_dev_s,0.016048961698596466,0.016048961698596466,526
v1_lcc_pred_vol_cm3,kin_fg_late_slope,-0.01604094885819794,0.01604094885819794,340
v2_raw_n_components,kin_tumor_to_ring_auc_norm_diff,0.016028021064180782,0.016028021064180782,526
kin_tumor_to_ring_auc_norm_diff,kin_n_components,0.016028021064180782,0.016028021064180782,526
v2_raw_largest_component_fraction,kin_gt_late_slope,-0.016019128075724476,0.016019128075724476,283
kin_ring_auc_enh,v1_raw_dice_gap_to_volume_bound,-0.015998359113055253,0.015998359113055253,526
v1_raw_pred_vol_cm3,kin_gt_late_slope,0.015925944358731892,0.015925944358731892,283
v1_small100_pred_vol_cm3,v1_raw_second_largest_component_fraction,-0.015903204161586137,0.015903204161586137,526
v2_raw_pred_vol_cm3,v2_raw_dice_utilization_of_volume_bound,-0.015887576702942,0.015887576702942,526
v2_raw_largest_component_fraction,kin_gt_auc_enh_norm,-0.015841856428576582,0.015841856428576582,526
v1_raw_second_largest_component_fraction,v2_raw_pred_vol_cm3,-0.015806152707618065,0.015806152707618065,526
v1_raw_n_components,kin_fg_washout_index,-0.01574354945482105,0.01574354945482105,526
kin_ring_washout_index,v2_raw_theoretical_max_dice_by_volume_ratio,0.015606182035417028,0.015606182035417028,526
kin_fg_auc_enh,v1_raw_dice_utilization_of_volume_bound,-0.015376674157229977,0.015376674157229977,526
kin_tumor_to_ring_auc_norm_diff,v1_lcc_theoretical_max_dice_by_volume_ratio,0.015262928426614112,0.015262928426614112,526
kin_fg_auc_enh,v2_lcc_theoretical_max_dice_by_volume_ratio,0.015245694990862776,0.015245694990862776,526
kin_fg_auc_enh_norm,v2_raw_pred_to_gt_vol_ratio,0.015176678791227026,0.015176678791227026,526
kin_gt_washout_index,v1_raw_dice_utilization_of_volume_bound,0.015124689379690876,0.015124689379690876,526
v1_small100_pred_vol_cm3,kin_fg_auc_enh,-0.015088862479862544,0.015088862479862544,526
v1_raw_n_components,v1_raw_dice_gap_to_volume_bound,0.015085274896357016,0.015085274896357016,526
kin_fg_max_enh,log_gt_vol_cm3,-0.01484454348401939,0.01484454348401939,526
gt_vol_cm3,kin_fg_max_enh,-0.01484454348401939,0.01484454348401939,526
v1_raw_second_largest_component_fraction,kin_gt_auc_enh_norm,0.014696451375840414,0.014696451375840414,526
v1_raw_n_components_ge50,v1_raw_dice_gap_to_volume_bound,-0.01455892979867429,0.01455892979867429,526
kin_gt_washout_index,v1_lcc_dice_gap_to_volume_bound,0.014453568460897234,0.014453568460897234,526
v2_raw_largest_component_fraction,kin_ring_first_post_s,0.014397035498629699,0.014397035498629699,526
v2_raw_largest_component_fraction,kin_first_post_s,0.014397035498629699,0.014397035498629699,526
v2_raw_largest_component_fraction,kin_gt_first_post_s,0.014397035498629699,0.014397035498629699,526
v2_raw_largest_component_fraction,kin_fg_first_post_s,0.014397035498629699,0.014397035498629699,526
v2_raw_largest_component_fraction,early_dev_s,0.014368669880400801,0.014368669880400801,526
v2_raw_largest_component_fraction,kin_early_dev_s,0.014368669880400801,0.014368669880400801,526
v2_raw_second_largest_component_fraction,v2_raw_dice_gap_to_volume_bound,-0.014310801715510194,0.014310801715510194,526
v2_raw_n_components_ge100,kin_tumor_to_ring_auc_norm_diff,0.014301335910965468,0.014301335910965468,526
v1_raw_n_components_ge50,v2_raw_dice_gap_to_volume_bound,0.014231098004951962,0.014231098004951962,526
v1_raw_n_components_ge100,kin_tumor_to_fg_max_enh_diff,-0.014167618681181623,0.014167618681181623,526
late_dev_s,v2_lcc_dice_utilization_of_volume_bound,-0.01413504073467019,0.01413504073467019,526
kin_late_dev_s,v2_lcc_dice_utilization_of_volume_bound,-0.01413504073467019,0.01413504073467019,526
v1_raw_second_largest_component_fraction,kin_early_dev_s,0.013968376584784026,0.013968376584784026,526
v1_raw_second_largest_component_fraction,early_dev_s,0.013968376584784026,0.013968376584784026,526
kin_fg_max_enh,v1_raw_theoretical_max_dice_by_volume_ratio,-0.013921359050182075,0.013921359050182075,526
v1_raw_second_largest_component_fraction,kin_ring_first_post_s,0.01388492889394786,0.01388492889394786,526
v1_raw_second_largest_component_fraction,kin_fg_first_post_s,0.01388492889394786,0.01388492889394786,526
v1_raw_second_largest_component_fraction,kin_gt_first_post_s,0.01388492889394786,0.01388492889394786,526
v1_raw_second_largest_component_fraction,kin_first_post_s,0.01388492889394786,0.01388492889394786,526
v1_small50_pred_vol_cm3,kin_fg_auc_enh,-0.013800972369813865,0.013800972369813865,526
