gt_volume_quintile,method,n_cases,dice_mean,dice_std,dice_median,iou_mean,iou_std,iou_median,precision_mean,precision_std,precision_median,recall_mean,recall_std,recall_median,pred_vol_cm3_mean,pred_vol_cm3_std,pred_vol_cm3_median,gt_vol_cm3_mean,gt_vol_cm3_std,gt_vol_cm3_median,pred_to_gt_vol_ratio_mean,pred_to_gt_vol_ratio_std,pred_to_gt_vol_ratio_median,largest_component_fraction_mean,largest_component_fraction_std,largest_component_fraction_median
Q3,v2_lcc_error_1_minus,105,0.3412805834170073,0.2422576220620792,0.246084189916789,,,,,,,,,,,,,10.534945766919833,2.094378997216325,10.151254047824851,,,,,,
Q3,v2_small50_error_1_minus,105,0.3691204922874653,0.2017824937238357,0.3166892808683853,,,,,,,,,,,,,10.534945766919833,2.094378997216325,10.151254047824851,,,,,,
Q3,v2_small100_error_1_minus,105,0.3665191256335518,0.20188502285510426,0.3188537501514601,,,,,,,,,,,,,10.534945766919833,2.094378997216325,10.151254047824851,,,,,,
Q4,v1_raw,105,0.60440552077158,0.19574273604836465,0.6444189724467143,0.45937087213604416,0.19157488593546632,0.4753821124288221,0.5745099742236848,0.24365733041316176,0.581508983879035,0.7454889974365898,0.20475871918884989,0.8062925482980681,40.262131153931584,39.90970283556169,28.590097521305083,23.67662325599021,5.635126626829503,22.5538330078125,1.7402061969113856,1.8327691789460678,1.2904970311933766,0.8187771583785342,0.17957248365772546,0.8959710206362358
Q4,v1_lcc,105,0.6240341513121339,0.256140704543146,0.7208702965193565,0.4955615732361671,0.23185525104833116,0.5635630965005303,0.6439390576259298,0.2933829066297358,0.7238712269599719,0.6851378138249797,0.28491654419741896,0.7915437832474298,31.83535419116752,28.273369120064718,25.03587630534965,23.67662325599021,5.635126626829503,22.5538330078125,1.3506055274640565,1.1933555409600451,1.0570350482548436,,,
Q4,v2_raw,105,0.6095093032788294,0.19703188541059172,0.6568765726020287,0.46488652713419004,0.19147993151991108,0.4890664247250855,0.591648672917954,0.24511972107380126,0.603968123562274,0.7369819314775163,0.20937603784730205,0.798598695337038,39.141014193956686,40.668645573755576,28.51512791098649,23.67662325599021,5.635126626829503,22.5538330078125,1.6965456525183487,1.8616667680871988,1.256730280821421,0.8282037186921923,0.17329830227886214,0.8992919765866626
Q4,v2_lcc,105,0.625316949841823,0.25664874629234713,0.7256115677924135,0.49704797588308014,0.2317935817458944,0.5693802214882456,0.6588664437384038,0.29536455075903767,0.7379282708875977,0.6760487150070088,0.2875259924398756,0.7731870676111463,31.4199240329907,29.22562781222764,24.01245331173723,23.67662325599021,5.635126626829503,22.5538330078125,1.3393392213650575,1.2336489841762215,1.0461558807970377,,,
Q4,v1_small50,105,0.6107340481615509,0.19642566641869216,0.6460114999562184,0.4663256078495359,0.19318627635560756,0.4771174200780357,0.5867902191546053,0.2450611493996908,0.5912114806986316,0.7436440068351915,0.20629217580055165,0.8035326586936522,39.20937302030996,38.92950320134333,27.936697666250986,23.67662325599021,5.635126626829503,22.5538330078125,1.6942803710096195,1.78578588375435,1.2453098430574523,,,
Q4,v1_small100,105,0.6124994852586292,0.1965849353877529,0.6495509651006904,0.4682650146643765,0.1935816568855293,0.4809888772656433,0.5905804353721288,0.24619300085075688,0.5991065255544328,0.7429740369978631,0.2067308361858331,0.8029921087242438,38.92081698609957,38.72936252472731,27.908935546875,23.67662325599021,5.635126626829503,22.5538330078125,1.6819225878163075,1.7762156913676115,1.2397346193516012,,,
Q4,v2_small50,105,0.6157649679569286,0.197888245411709,0.6704072885450539,0.4718582070708135,0.19321932289239135,0.5042200387902556,0.6048852928392021,0.246893089017483,0.6163656056741553,0.7348598436710088,0.2109891788431061,0.798502053636144,38.101843469258355,39.692884701004104,27.889711689131214,23.67662325599021,5.635126626829503,22.5538330078125,1.6511113665776926,1.8145700842855454,1.235762631827483,,,
